Name	inHouse_ID
5-beta-cholanic acid, 3-alpha-hydroxy-	cnic_67
3|a-hydroxy-5|a-cholanic acid	cnic_67
cholan-24-oic acid, 3-hydroxy-, (3alpha,5beta)-	cnic_67
hsdb 4113	cnic_67
5beta-cholan-24-oic acid, 3alpha-hydroxy-	cnic_67
einecs 207-099-1	cnic_67
nsc683770	cnic_67
(3-alpha,5-beta)-3-hydroxycholan-24-oic acid	cnic_67
nsc 657956	cnic_67
brn 3217757	cnic_67
chembl1478	cnic_67
17beta-(1-methyl-3-carboxypropyl)etiocholan-3alpha-ol	cnic_67
17-beta-(1-methyl-3-carboxypropyl)ethiocholan-3-alpha-ol	cnic_67
chebi:16325	cnic_67
5-beta-cholan-24-oic acid, 3-alpha-hydroxy-	cnic_67
cholan-24-oic acid, 3-hydroxy-, (3a,5b)-	cnic_67
5qu0i8393u	cnic_67
5beta-cholan-24-oic acid-3alpha-ol	cnic_67
lithocholicacid	cnic_67
st069335	cnic_67
dsstox_cid_779	cnic_67
dsstox_rid_75786	cnic_67
dsstox_gsid_20779	cnic_67
(4r)-4-[(3r,5r,8r,9s,10s,13r,14s,17r)-3-hydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1h-cyclopenta[a]phenanthren-17-yl]pentanoic acid	cnic_67
litocholic acid	cnic_67
(3beta,5beta,14beta,17alpha)-3-hydroxycholan-24-oic acid	cnic_67
cholan-24-oic acid, 3-hydroxy-, (3-alpha,5-beta)- (9ci)	cnic_67
(4s)-4-((1s,2s,11s,5r,7r,10r,14r,15r)-5-hydroxy-2,15-dimethyltetracyclo[8.7.0. 0<2,7>.0<11,15>]heptadec-14-yl)pentanoic acid	cnic_67
(r)-4-((3r,5r,8r,9s,10s,13r,14s,17r)-3-hydroxy-10,13-dimethylhexadecahydro-1h-cyclopenta[a]phenanthren-17-yl)pentanoic acid	cnic_67
sr-05000000450	cnic_67
mfcd00003682	cnic_67
nsc657956	cnic_67
nsc-683770	cnic_67
prestwick_88	cnic_67
4oa	cnic_67
cas-434-13-9	cnic_67
nsc 683770	cnic_67
lithocholic acid,(s)	cnic_67
4q0a	cnic_67
lithocholic acid, 98%	cnic_67
prestwick0_000796	cnic_67
prestwick1_000796	cnic_67
prestwick2_000796	cnic_67
prestwick3_000796	cnic_67
spectrum5_002021	cnic_67
bmse000686	cnic_67
upcmld-dp153	cnic_67
cid_9903	cnic_67
lithocholic acid, >=95%	cnic_67
bidd:pxr0054	cnic_67
schembl28449	cnic_67
bspbio_000932	cnic_67
gtpl611	cnic_67
4-10-00-00785 (beilstein handbook reference)	cnic_67
mls002154006	cnic_67
3.alpha.-hydroxycholanic acid	cnic_67
3a-hydroxy-5ss-cholanic acid	cnic_67
spbio_002871	cnic_67
bpbio1_001026	cnic_67
3a-hydroxy-5b-cholan-24-oate	cnic_67
dtxsid6020779	cnic_67
upcmld-dp153:001	cnic_67
3alphahydroxy-5beta-cholanic acid	cnic_67
5ss--cholan-24-oic acid-3a-ol	cnic_67
hms1570o14	cnic_67
hms2097o14	cnic_67
hms2269c14	cnic_67
hms3714o14	cnic_67
3a-hydroxy-5b-cholan-24-oic acid	cnic_67
hy-b0172	cnic_67
zinc3918156	cnic_67
tox21_201868	cnic_67
tox21_302791	cnic_67
3a-hydroxy-5ss-cholan-24-oic acid	cnic_67
5.beta.-cholanic acid-3.alpha.-ol	cnic_67
bdbm50236238	cnic_67
lmst04010003	cnic_67
ls-118	cnic_67
s4003	cnic_67
sbb012598	cnic_67
(3a,5b)-3-hydroxy-cholan-24-oate	cnic_67
akos016010251	cnic_67
ccg-220796	cnic_67
cs-2049	cnic_67
ds-3878	cnic_67
3.alpha.-hydroxy-5.beta.-cholanic acid	cnic_67
ncgc00091272-01	cnic_67
ncgc00091272-04	cnic_67
ncgc00091272-06	cnic_67
ncgc00091272-07	cnic_67
ncgc00091272-08	cnic_67
ncgc00256451-01	cnic_67
ncgc00259417-01	cnic_67
(3a,5b)-3-hydroxy-cholan-24-oic acid	cnic_67
3.alpha.-hydroxy-5.beta.-cholanoic acid	cnic_67
m622	cnic_67
nci60_028903	cnic_67
nci60_030095	cnic_67
sc-90635	cnic_67
smr000112168	cnic_67
5.beta.-cholan-24-oic acid-3.alpha.-ol	cnic_67
l0089	cnic_67
5-.beta.-cholanic acid, 3-.alpha.-hydroxy-	cnic_67
3.alpha.-hydroxy-5.beta.-cholan-24-oic acid	cnic_67
c03990	cnic_67
5.beta.-cholan-24-oic acid, 3.alpha.-hydroxy-	cnic_67
q3323035	cnic_67
sr-05000000450-2	cnic_67
sr-05000000450-4	cnic_67
sr-05000000450-5	cnic_67
cho lan-24-oic acid, 3-hydroxy-, (3alpha,5beta)-	cnic_67
cholan-24-oic acid, 3-hydroxy-, (3-alpha,5-beta)-	cnic_67
unii-jiy1ilr284 component smerowzstrwxgi-hvatvpocsa-n	cnic_67
17-.beta.-(1-methyl-3-carboxypropyl)ethiocholan-3-.alpha.-ol	cnic_67
cholan-24-oic acid, 3-hydroxy-, (3-.alpha., 5-.beta.)-	cnic_67
(3alpha,5alpha,8alpha,14beta,17alpha)-3-hydroxycholan-24-oic acid	cnic_67
lithocholic acid, european pharmacopoeia (ep) reference standard	cnic_67
ac268b61-0548-4391-90e9-546636926870	cnic_67
lithocholic acid, 50 mug/ml in methanol, certified reference material	cnic_67
(4r)-4-((3r,8r,9s,10s,13r,14s,17r)-3-hydroxy-10,13-dimethylhexadecahydro-1h-cyclopenta[a]phenanthren-17-yl)pentanoic acid	cnic_67
lithocholic acid	cnic_68
434-13-9	cnic_68
lithocolic acid	cnic_68
lithocholate	cnic_68
3alpha-hydroxy-5beta-cholan-24-oic acid	cnic_68
3alpha-hydroxy-5beta-cholanic acid	cnic_68
3-hydroxycholan-24-oic acid	cnic_68
3alpha-hydroxycholanic acid	cnic_68
3-alpha-hydroxycholanic acid	cnic_68
5beta-cholanic acid-3alpha-ol	cnic_68
nci-c03861	cnic_68
3alpha-hydroxy-5beta-cholanoic acid	cnic_68
(3alpha,5beta)-3-hydroxycholan-24-oic acid	cnic_68
3-alpha-hydroxy-5-beta-cholanic acid	cnic_68
ccris 363	cnic_68
unii-5qu0i8393u	cnic_68
3alpha-hydroxy-5beta-cholanate	cnic_68
5-beta-cholanic acid, 3-alpha-hydroxy-	cnic_68
3|a-hydroxy-5|a-cholanic acid	cnic_68
cholan-24-oic acid, 3-hydroxy-, (3alpha,5beta)-	cnic_68
hsdb 4113	cnic_68
5beta-cholan-24-oic acid, 3alpha-hydroxy-	cnic_68
einecs 207-099-1	cnic_68
nsc683770	cnic_68
(3-alpha,5-beta)-3-hydroxycholan-24-oic acid	cnic_68
nsc 657956	cnic_68
brn 3217757	cnic_68
chembl1478	cnic_68
17beta-(1-methyl-3-carboxypropyl)etiocholan-3alpha-ol	cnic_68
17-beta-(1-methyl-3-carboxypropyl)ethiocholan-3-alpha-ol	cnic_68
chebi:16325	cnic_68
5-beta-cholan-24-oic acid, 3-alpha-hydroxy-	cnic_68
cholan-24-oic acid, 3-hydroxy-, (3a,5b)-	cnic_68
5qu0i8393u	cnic_68
5beta-cholan-24-oic acid-3alpha-ol	cnic_68
lithocholicacid	cnic_68
st069335	cnic_68
dsstox_cid_779	cnic_68
dsstox_rid_75786	cnic_68
dsstox_gsid_20779	cnic_68
(4r)-4-[(3r,5r,8r,9s,10s,13r,14s,17r)-3-hydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1h-cyclopenta[a]phenanthren-17-yl]pentanoic acid	cnic_68
litocholic acid	cnic_68
(3beta,5beta,14beta,17alpha)-3-hydroxycholan-24-oic acid	cnic_68
cholan-24-oic acid, 3-hydroxy-, (3-alpha,5-beta)- (9ci)	cnic_68
(4s)-4-((1s,2s,11s,5r,7r,10r,14r,15r)-5-hydroxy-2,15-dimethyltetracyclo[8.7.0. 0<2,7>.0<11,15>]heptadec-14-yl)pentanoic acid	cnic_68
(r)-4-((3r,5r,8r,9s,10s,13r,14s,17r)-3-hydroxy-10,13-dimethylhexadecahydro-1h-cyclopenta[a]phenanthren-17-yl)pentanoic acid	cnic_68
sr-05000000450	cnic_68
mfcd00003682	cnic_68
nsc657956	cnic_68
nsc-683770	cnic_68
prestwick_88	cnic_68
4oa	cnic_68
cas-434-13-9	cnic_68
nsc 683770	cnic_68
lithocholic acid,(s)	cnic_68
4q0a	cnic_68
lithocholic acid, 98%	cnic_68
prestwick0_000796	cnic_68
prestwick1_000796	cnic_68
prestwick2_000796	cnic_68
prestwick3_000796	cnic_68
spectrum5_002021	cnic_68
bmse000686	cnic_68
upcmld-dp153	cnic_68
cid_9903	cnic_68
lithocholic acid, >=95%	cnic_68
bidd:pxr0054	cnic_68
schembl28449	cnic_68
bspbio_000932	cnic_68
gtpl611	cnic_68
4-10-00-00785 (beilstein handbook reference)	cnic_68
mls002154006	cnic_68
3.alpha.-hydroxycholanic acid	cnic_68
3a-hydroxy-5ss-cholanic acid	cnic_68
spbio_002871	cnic_68
bpbio1_001026	cnic_68
3a-hydroxy-5b-cholan-24-oate	cnic_68
dtxsid6020779	cnic_68
upcmld-dp153:001	cnic_68
3alphahydroxy-5beta-cholanic acid	cnic_68
5ss--cholan-24-oic acid-3a-ol	cnic_68
hms1570o14	cnic_68
hms2097o14	cnic_68
hms2269c14	cnic_68
hms3714o14	cnic_68
3a-hydroxy-5b-cholan-24-oic acid	cnic_68
hy-b0172	cnic_68
zinc3918156	cnic_68
tox21_201868	cnic_68
tox21_302791	cnic_68
3a-hydroxy-5ss-cholan-24-oic acid	cnic_68
5.beta.-cholanic acid-3.alpha.-ol	cnic_68
bdbm50236238	cnic_68
lmst04010003	cnic_68
ls-118	cnic_68
s4003	cnic_68
sbb012598	cnic_68
(3a,5b)-3-hydroxy-cholan-24-oate	cnic_68
akos016010251	cnic_68
ccg-220796	cnic_68
cs-2049	cnic_68
ds-3878	cnic_68
3.alpha.-hydroxy-5.beta.-cholanic acid	cnic_68
ncgc00091272-01	cnic_68
ncgc00091272-04	cnic_68
ncgc00091272-06	cnic_68
ncgc00091272-07	cnic_68
ncgc00091272-08	cnic_68
ncgc00256451-01	cnic_68
ncgc00259417-01	cnic_68
(3a,5b)-3-hydroxy-cholan-24-oic acid	cnic_68
3.alpha.-hydroxy-5.beta.-cholanoic acid	cnic_68
m622	cnic_68
nci60_028903	cnic_68
nci60_030095	cnic_68
sc-90635	cnic_68
smr000112168	cnic_68
5.beta.-cholan-24-oic acid-3.alpha.-ol	cnic_68
l0089	cnic_68
5-.beta.-cholanic acid, 3-.alpha.-hydroxy-	cnic_68
3.alpha.-hydroxy-5.beta.-cholan-24-oic acid	cnic_68
c03990	cnic_68
5.beta.-cholan-24-oic acid, 3.alpha.-hydroxy-	cnic_68
q3323035	cnic_68
sr-05000000450-2	cnic_68
sr-05000000450-4	cnic_68
sr-05000000450-5	cnic_68
cho lan-24-oic acid, 3-hydroxy-, (3alpha,5beta)-	cnic_68
cholan-24-oic acid, 3-hydroxy-, (3-alpha,5-beta)-	cnic_68
unii-jiy1ilr284 component smerowzstrwxgi-hvatvpocsa-n	cnic_68
17-.beta.-(1-methyl-3-carboxypropyl)ethiocholan-3-.alpha.-ol	cnic_68
cholan-24-oic acid, 3-hydroxy-, (3-.alpha., 5-.beta.)-	cnic_68
(3alpha,5alpha,8alpha,14beta,17alpha)-3-hydroxycholan-24-oic acid	cnic_68
lithocholic acid, european pharmacopoeia (ep) reference standard	cnic_68
ac268b61-0548-4391-90e9-546636926870	cnic_68
lithocholic acid, 50 mug/ml in methanol, certified reference material	cnic_68
(4r)-4-((3r,8r,9s,10s,13r,14s,17r)-3-hydroxy-10,13-dimethylhexadecahydro-1h-cyclopenta[a]phenanthren-17-yl)pentanoic acid	cnic_68
ursocholic acid	cnic_69
7-epicholic acid	cnic_69
2955-27-3	cnic_69
ursocholate	cnic_69
3alpha,7beta,12alpha-trihydroxy-5beta-cholan-24-oic acid	cnic_69
unii-mlp1t05rbx	cnic_69
mlp1t05rbx	cnic_69
chebi:81240	cnic_69
7-epicholate	cnic_69
cholan-24-oic acid, 3,7,12-trihydroxy-, (3alpha,5beta,7beta,12alpha)-	cnic_69
3alpha,7beta,12alpha-trihydroxy-5beta-cholanic acid	cnic_69
7beta-hydroxyisocholic acid	cnic_69
schembl288612	cnic_69
3a,7b,12a-trihydroxycholanate	cnic_69
chembl1254416	cnic_69
dtxsid301018756	cnic_69
3a,7b,12a-trihydroxycholanic acid	cnic_69
4-[(5s,7s,8s,10s,13r,17r)-3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1h-cyclopenta[a]phenanthren-17-yl]pentanoic acid	cnic_69
3a,7b,12a-trihydroxy-5b-cholanate	cnic_69
lmst04010088	cnic_69
zinc40164313	cnic_69
3a,7b,12a-trihydroxy-5b-cholanoate	cnic_69
3a,7b,12a-trihydroxy-5b-cholanic acid	cnic_69
(4r)-4-[(3r,5s,7s,8r,9s,10s,12s,13r,14s,17r)-3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1h-cyclopenta[a]phenanthren-17-yl]pentanoic acid	cnic_69
3a,7b,12a-trihydroxy-5b-cholanoic acid	cnic_69
as-70048	cnic_69
potassium diphenylbis(pyrazol-1-yl)borate	cnic_69
3a,7b,12a-trihydroxy-5b-cholan-24-oate	cnic_69
hy-113212	cnic_69
cs-0059325	cnic_69
3a,7b,12a-trihydroxy-5b-cholan-24-oic acid	cnic_69
c17644	cnic_69
a820339	cnic_69
j-017562	cnic_69
3alpha,7beta,12alpha-trihydroxy-5beta-cholanoic acid	cnic_69
q27155182	cnic_69
3alpha, 7beta, 12alpha-trihydroxy-5beta-cholanoic acid	cnic_69
(3alpha,5beta,7beta,12alpha)-3,7,12-trihydroxycholan-24-oic acid	cnic_69
(4r)-4-[(1r,3as,3br,4s,5as,7r,9as,9bs,11s,11ar)-4,7,11-trihydroxy-9a,11a-dimethyl-hexadecahydro-1h-cyclopenta[a]phenanthren-1-yl]pentanoic acid	cnic_69
(4r)-4-[(3r,5s,7s,8r,9s,10s,12s,13r,14s,17r)-10,13-dimethyl-3,7,12-tris(oxidanyl)-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1h-cyclopenta[a]phenanthren-17-yl]pentanoic acid	cnic_69
ursocholic acid	cnic_70
7-epicholic acid	cnic_70
2955-27-3	cnic_70
ursocholate	cnic_70
3alpha,7beta,12alpha-trihydroxy-5beta-cholan-24-oic acid	cnic_70
unii-mlp1t05rbx	cnic_70
mlp1t05rbx	cnic_70
chebi:81240	cnic_70
7-epicholate	cnic_70
cholan-24-oic acid, 3,7,12-trihydroxy-, (3alpha,5beta,7beta,12alpha)-	cnic_70
3alpha,7beta,12alpha-trihydroxy-5beta-cholanic acid	cnic_70
7beta-hydroxyisocholic acid	cnic_70
schembl288612	cnic_70
3a,7b,12a-trihydroxycholanate	cnic_70
chembl1254416	cnic_70
dtxsid301018756	cnic_70
3a,7b,12a-trihydroxycholanic acid	cnic_70
4-[(5s,7s,8s,10s,13r,17r)-3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1h-cyclopenta[a]phenanthren-17-yl]pentanoic acid	cnic_70
3a,7b,12a-trihydroxy-5b-cholanate	cnic_70
lmst04010088	cnic_70
zinc40164313	cnic_70
3a,7b,12a-trihydroxy-5b-cholanoate	cnic_70
3a,7b,12a-trihydroxy-5b-cholanic acid	cnic_70
(4r)-4-[(3r,5s,7s,8r,9s,10s,12s,13r,14s,17r)-3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1h-cyclopenta[a]phenanthren-17-yl]pentanoic acid	cnic_70
3a,7b,12a-trihydroxy-5b-cholanoic acid	cnic_70
as-70048	cnic_70
potassium diphenylbis(pyrazol-1-yl)borate	cnic_70
3a,7b,12a-trihydroxy-5b-cholan-24-oate	cnic_70
hy-113212	cnic_70
cs-0059325	cnic_70
3a,7b,12a-trihydroxy-5b-cholan-24-oic acid	cnic_70
c17644	cnic_70
a820339	cnic_70
j-017562	cnic_70
3alpha,7beta,12alpha-trihydroxy-5beta-cholanoic acid	cnic_70
q27155182	cnic_70
3alpha, 7beta, 12alpha-trihydroxy-5beta-cholanoic acid	cnic_70
(3alpha,5beta,7beta,12alpha)-3,7,12-trihydroxycholan-24-oic acid	cnic_70
(4r)-4-[(1r,3as,3br,4s,5as,7r,9as,9bs,11s,11ar)-4,7,11-trihydroxy-9a,11a-dimethyl-hexadecahydro-1h-cyclopenta[a]phenanthren-1-yl]pentanoic acid	cnic_70
(4r)-4-[(3r,5s,7s,8r,9s,10s,12s,13r,14s,17r)-10,13-dimethyl-3,7,12-tris(oxidanyl)-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1h-cyclopenta[a]phenanthren-17-yl]pentanoic acid	cnic_70
ursocholic acid	cnic_71
7-epicholic acid	cnic_71
2955-27-3	cnic_71
ursocholate	cnic_71
3alpha,7beta,12alpha-trihydroxy-5beta-cholan-24-oic acid	cnic_71
unii-mlp1t05rbx	cnic_71
mlp1t05rbx	cnic_71
chebi:81240	cnic_71
7-epicholate	cnic_71
cholan-24-oic acid, 3,7,12-trihydroxy-, (3alpha,5beta,7beta,12alpha)-	cnic_71
3alpha,7beta,12alpha-trihydroxy-5beta-cholanic acid	cnic_71
7beta-hydroxyisocholic acid	cnic_71
schembl288612	cnic_71
3a,7b,12a-trihydroxycholanate	cnic_71
chembl1254416	cnic_71
dtxsid301018756	cnic_71
3a,7b,12a-trihydroxycholanic acid	cnic_71
4-[(5s,7s,8s,10s,13r,17r)-3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1h-cyclopenta[a]phenanthren-17-yl]pentanoic acid	cnic_71
3a,7b,12a-trihydroxy-5b-cholanate	cnic_71
lmst04010088	cnic_71
zinc40164313	cnic_71
3a,7b,12a-trihydroxy-5b-cholanoate	cnic_71
3a,7b,12a-trihydroxy-5b-cholanic acid	cnic_71
(4r)-4-[(3r,5s,7s,8r,9s,10s,12s,13r,14s,17r)-3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1h-cyclopenta[a]phenanthren-17-yl]pentanoic acid	cnic_71
3a,7b,12a-trihydroxy-5b-cholanoic acid	cnic_71
as-70048	cnic_71
potassium diphenylbis(pyrazol-1-yl)borate	cnic_71
3a,7b,12a-trihydroxy-5b-cholan-24-oate	cnic_71
hy-113212	cnic_71
cs-0059325	cnic_71
3a,7b,12a-trihydroxy-5b-cholan-24-oic acid	cnic_71
c17644	cnic_71
a820339	cnic_71
j-017562	cnic_71
3alpha,7beta,12alpha-trihydroxy-5beta-cholanoic acid	cnic_71
q27155182	cnic_71
3alpha, 7beta, 12alpha-trihydroxy-5beta-cholanoic acid	cnic_71
(3alpha,5beta,7beta,12alpha)-3,7,12-trihydroxycholan-24-oic acid	cnic_71
(4r)-4-[(1r,3as,3br,4s,5as,7r,9as,9bs,11s,11ar)-4,7,11-trihydroxy-9a,11a-dimethyl-hexadecahydro-1h-cyclopenta[a]phenanthren-1-yl]pentanoic acid	cnic_71
(4r)-4-[(3r,5s,7s,8r,9s,10s,12s,13r,14s,17r)-10,13-dimethyl-3,7,12-tris(oxidanyl)-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1h-cyclopenta[a]phenanthren-17-yl]pentanoic acid	cnic_71
ursocholic acid	cnic_72
7-epicholic acid	cnic_72
2955-27-3	cnic_72
ursocholate	cnic_72
3alpha,7beta,12alpha-trihydroxy-5beta-cholan-24-oic acid	cnic_72
unii-mlp1t05rbx	cnic_72
mlp1t05rbx	cnic_72
chebi:81240	cnic_72
7-epicholate	cnic_72
cholan-24-oic acid, 3,7,12-trihydroxy-, (3alpha,5beta,7beta,12alpha)-	cnic_72
3alpha,7beta,12alpha-trihydroxy-5beta-cholanic acid	cnic_72
7beta-hydroxyisocholic acid	cnic_72
schembl288612	cnic_72
3a,7b,12a-trihydroxycholanate	cnic_72
chembl1254416	cnic_72
dtxsid301018756	cnic_72
3a,7b,12a-trihydroxycholanic acid	cnic_72
4-[(5s,7s,8s,10s,13r,17r)-3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1h-cyclopenta[a]phenanthren-17-yl]pentanoic acid	cnic_72
3a,7b,12a-trihydroxy-5b-cholanate	cnic_72
lmst04010088	cnic_72
zinc40164313	cnic_72
3a,7b,12a-trihydroxy-5b-cholanoate	cnic_72
3a,7b,12a-trihydroxy-5b-cholanic acid	cnic_72
(4r)-4-[(3r,5s,7s,8r,9s,10s,12s,13r,14s,17r)-3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1h-cyclopenta[a]phenanthren-17-yl]pentanoic acid	cnic_72
3a,7b,12a-trihydroxy-5b-cholanoic acid	cnic_72
as-70048	cnic_72
potassium diphenylbis(pyrazol-1-yl)borate	cnic_72
3a,7b,12a-trihydroxy-5b-cholan-24-oate	cnic_72
hy-113212	cnic_72
cs-0059325	cnic_72
3a,7b,12a-trihydroxy-5b-cholan-24-oic acid	cnic_72
c17644	cnic_72
a820339	cnic_72
j-017562	cnic_72
3alpha,7beta,12alpha-trihydroxy-5beta-cholanoic acid	cnic_72
q27155182	cnic_72
3alpha, 7beta, 12alpha-trihydroxy-5beta-cholanoic acid	cnic_72
(3alpha,5beta,7beta,12alpha)-3,7,12-trihydroxycholan-24-oic acid	cnic_72
(4r)-4-[(1r,3as,3br,4s,5as,7r,9as,9bs,11s,11ar)-4,7,11-trihydroxy-9a,11a-dimethyl-hexadecahydro-1h-cyclopenta[a]phenanthren-1-yl]pentanoic acid	cnic_72
(4r)-4-[(3r,5s,7s,8r,9s,10s,12s,13r,14s,17r)-10,13-dimethyl-3,7,12-tris(oxidanyl)-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1h-cyclopenta[a]phenanthren-17-yl]pentanoic acid	cnic_72
ursocholic acid	cnic_73
7-epicholic acid	cnic_73
2955-27-3	cnic_73
ursocholate	cnic_73
3alpha,7beta,12alpha-trihydroxy-5beta-cholan-24-oic acid	cnic_73
unii-mlp1t05rbx	cnic_73
mlp1t05rbx	cnic_73
chebi:81240	cnic_73
7-epicholate	cnic_73
cholan-24-oic acid, 3,7,12-trihydroxy-, (3alpha,5beta,7beta,12alpha)-	cnic_73
3alpha,7beta,12alpha-trihydroxy-5beta-cholanic acid	cnic_73
7beta-hydroxyisocholic acid	cnic_73
schembl288612	cnic_73
3a,7b,12a-trihydroxycholanate	cnic_73
chembl1254416	cnic_73
dtxsid301018756	cnic_73
3a,7b,12a-trihydroxycholanic acid	cnic_73
4-[(5s,7s,8s,10s,13r,17r)-3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1h-cyclopenta[a]phenanthren-17-yl]pentanoic acid	cnic_73
3a,7b,12a-trihydroxy-5b-cholanate	cnic_73
lmst04010088	cnic_73
zinc40164313	cnic_73
3a,7b,12a-trihydroxy-5b-cholanoate	cnic_73
3a,7b,12a-trihydroxy-5b-cholanic acid	cnic_73
(4r)-4-[(3r,5s,7s,8r,9s,10s,12s,13r,14s,17r)-3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1h-cyclopenta[a]phenanthren-17-yl]pentanoic acid	cnic_73
3a,7b,12a-trihydroxy-5b-cholanoic acid	cnic_73
as-70048	cnic_73
potassium diphenylbis(pyrazol-1-yl)borate	cnic_73
3a,7b,12a-trihydroxy-5b-cholan-24-oate	cnic_73
hy-113212	cnic_73
cs-0059325	cnic_73
3a,7b,12a-trihydroxy-5b-cholan-24-oic acid	cnic_73
c17644	cnic_73
a820339	cnic_73
j-017562	cnic_73
3alpha,7beta,12alpha-trihydroxy-5beta-cholanoic acid	cnic_73
q27155182	cnic_73
3alpha, 7beta, 12alpha-trihydroxy-5beta-cholanoic acid	cnic_73
(3alpha,5beta,7beta,12alpha)-3,7,12-trihydroxycholan-24-oic acid	cnic_73
(4r)-4-[(1r,3as,3br,4s,5as,7r,9as,9bs,11s,11ar)-4,7,11-trihydroxy-9a,11a-dimethyl-hexadecahydro-1h-cyclopenta[a]phenanthren-1-yl]pentanoic acid	cnic_73
(4r)-4-[(3r,5s,7s,8r,9s,10s,12s,13r,14s,17r)-10,13-dimethyl-3,7,12-tris(oxidanyl)-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1h-cyclopenta[a]phenanthren-17-yl]pentanoic acid	cnic_73
allodeoxycholic acid	cnic_74
allodeoxycholate	cnic_74
3alpha,12alpha-dihydroxy-5alpha-cholan-24-oic acid	cnic_74
5alpha-deoxycholic acid	cnic_74
3alpha,12alpha-dihydroxy-5alpha-cholanoic acid	cnic_74
3a,12a-dihydroxy-5a-cholanoic acid	cnic_74
beta-lagodeoxycholic acid	cnic_74
schembl20204259	cnic_74
chebi:81276	cnic_74
zinc3918157	cnic_74
lmst04010044	cnic_74
1912-55-6	cnic_74
c17687	cnic_74
q27155217	cnic_74
(3alpha,5alpha,12alpha)-3,12-dihydroxycholan-24-oic acid	cnic_74
allodeoxycholic acid	cnic_75
allodeoxycholate	cnic_75
3alpha,12alpha-dihydroxy-5alpha-cholan-24-oic acid	cnic_75
5alpha-deoxycholic acid	cnic_75
3alpha,12alpha-dihydroxy-5alpha-cholanoic acid	cnic_75
3a,12a-dihydroxy-5a-cholanoic acid	cnic_75
beta-lagodeoxycholic acid	cnic_75
schembl20204259	cnic_75
chebi:81276	cnic_75
zinc3918157	cnic_75
lmst04010044	cnic_75
1912-55-6	cnic_75
c17687	cnic_75
q27155217	cnic_75
(3alpha,5alpha,12alpha)-3,12-dihydroxycholan-24-oic acid	cnic_75
allodeoxycholic acid	cnic_76
allodeoxycholate	cnic_76
3alpha,12alpha-dihydroxy-5alpha-cholan-24-oic acid	cnic_76
5alpha-deoxycholic acid	cnic_76
3alpha,12alpha-dihydroxy-5alpha-cholanoic acid	cnic_76
3a,12a-dihydroxy-5a-cholanoic acid	cnic_76
beta-lagodeoxycholic acid	cnic_76
schembl20204259	cnic_76
chebi:81276	cnic_76
zinc3918157	cnic_76
lmst04010044	cnic_76
1912-55-6	cnic_76
c17687	cnic_76
q27155217	cnic_76
(3alpha,5alpha,12alpha)-3,12-dihydroxycholan-24-oic acid	cnic_76
3beta,7alpha-dihydroxy-5beta-cholan-24-oic acid	cnic_77
isochenodeoxycholic acid	cnic_77
566-24-5	cnic_77
isochenodeoxycholate	cnic_77
chebi:88102	cnic_77
(3beta,5beta,7alpha)-3,7-dihydroxycholan-24-oic acid	cnic_77
3b,7a-dihydroxy-5b-cholanoic acid	cnic_77
3beta,7alpha-dihydroxy-5beta-cholanic acid	cnic_77
3-epichenodeoxycholic acid	cnic_77
3beta-chenodeoxycholic acid	cnic_77
3-epi-chenodeoxycholic acid	cnic_77
3b,7a-dihydroxy-5b-cholanoate	cnic_77
schembl1043258	cnic_77
chembl3342076	cnic_77
ctk5a5467	cnic_77
cholan-24-oic acid, 3,7-dihydroxy-, (3beta,5beta,7alpha)-	cnic_77
zinc6036231	cnic_77
3b,7a-dihydroxy-5b-cholan-24-oate	cnic_77
lmst04010034	cnic_77
3b,7a-dihydroxy-5b-cholan-24-oic acid	cnic_77
