Name	HMDB_ID
2,6-Octadien-1-ol, 3,7-dimethyl-, acetate, (E)-	CPD-9758
3W81YG7P9R	CPD-9758
3,7-Dimethyl-2-trans, 6-octadienyl acetate	CPD-9758
Geranyl ethanoate	CPD-9758
(E)-3,7-Dimethylocta-2,6-dien-1-yl acetate	CPD-9758
Geranyl acetate A	CPD-9758
(2E)-3,7-dimethylocta-2,6-dien-1-yl acetate	CPD-9758
trans-3,7-Dimethyl-2,6-octadien-1-ol, acetate	CPD-9758
MFCD00015037	CPD-9758
2,6-Octadien-1-ol, 3,7-dimethyl-, acetate, trans-	CPD-9758
3,7-Dimethyl-2E,6-octadienyl acetate	CPD-9758
trans-Geraniol acetate	CPD-9758
2,6-Octadien-1-ol, 3,7-dimethyl-, 1-acetate, (2E)-	CPD-9758
DSSTox_CID_654	CPD-9758
16409-44-2	CPD-9758
DSSTox_RID_75714	CPD-9758
DSSTox_GSID_20654	CPD-9758
Meraneine	CPD-9758
trans-2,6-Dimethyl-2,6-octadien-8-yl ethanoate	CPD-9758
NERYLACETATE	CPD-9758
trans-geranyl acetate	CPD-9758
3,7-Dimethyl-2,6-octadien-1-ylacetate	CPD-9758
CAS-105-87-3	CPD-9758
Neryl acetate (natural)	CPD-9758
2,6-Dimethyl-2,6-octadiene-8-yl acetate	CPD-9758
trans-3,7- dimethyl-2,6-octadien-1-ol acetate	CPD-9758
3,7-Dimethyloctyl acetate, tetradehydro derivative	CPD-9758
FEMA No. 2773	CPD-9758
1-Octanol, 3,7-dimethyl-, acetate, tetradehydro deriv.	CPD-9758
1-Octanol, 3,7-dimethyl-, 1-acetate, tetradehydro deriv.	CPD-9758
geranylacetat	CPD-9758
EINECS 205-459-2	CPD-9758
BRN 1722814	CPD-9758
68311-13-7	CPD-9758
Acetic acid geranyl	CPD-9758
3,7-Dimethyl-2,6-octadien-1-ol acetate	CPD-9758
EINECS 269-749-0	CPD-9758
AI3-35817	CPD-9758
trans-3,7-Dimethyl-2,6-octadienyl acetate	CPD-9758
Geranyl Acetate 60	CPD-9758
3,7-Dimethyl-2,6-octadienyl acetate, (Z)-	CPD-9758
Geranyl acetate, FCC	CPD-9758
(E)-3,7-Dimethyl-2,6-octadien-1-yl acetate	CPD-9758
Geranyl Acetate  98	CPD-9758
(2E)-geranyl acetate	CPD-9758
Geranyl Acetate, Extra	CPD-9758
3,7-Dimethyl-2,6-octadien-1-yl acetate, cis-	CPD-9758
3,7-Dimethyl-2,6-octadien-1-yl ethanoate, cis-	CPD-9758
Trans-3,7-dimethyl-2,6-octadien-1-yl ethanoate	CPD-9758
3, 6-octadienyl acetate	CPD-9758
Acetic acid geraniol ester	CPD-9758
Monoterpene Acetate mixture	CPD-9758
EC 203-341-5	CPD-9758
Geranyl acetate, >=97%	CPD-9758
GERANYL ACETATE EXTRA	CPD-9758
SCHEMBL56913	CPD-9758
SCHEMBL56914	CPD-9758
4-02-00-00204 (Beilstein Handbook Reference)	CPD-9758
MLS002152904	CPD-9758
Geranyl Acetate 105-87-3	CPD-9758
Geranyl acetate, natural, FCC	CPD-9758
CHEMBL1369384	CPD-9758
DTXSID0020654	CPD-9758
CHEBI:88568	CPD-9758
NSC2584	CPD-9758
HMS2268G10	CPD-9758
HY-N7070	CPD-9758
NSC-2584	CPD-9758
trans-3,6-octadien-1-ol, acetate	CPD-9758
ZINC1531610	CPD-9758
Geranyl acetate, analytical standard	CPD-9758
Tox21_202089	CPD-9758
Tox21_300355	CPD-9758
WLN: 1Y & U3YU2OV1-T	CPD-9758
BDBM50037025	CPD-9758
LMFA07010189	CPD-9758
s5091	CPD-9758
2, 3,7-dimethyl-, acetate,(E)-	CPD-9758
2, 3,7-dimethyl-, acetate, trans-	CPD-9758
3,7-Dimethyl-2,6-octadienyl=acetate	CPD-9758
AKOS015837938	CPD-9758
2, 3,7-dimethyl-, acetate, (E)-	CPD-9758
CCG-266559	CPD-9758
CS-W015698	CPD-9758
LS-2979	CPD-9758
NCGC00091394-01	CPD-9758
NCGC00091394-02	CPD-9758
NCGC00091394-03	CPD-9758
NCGC00091394-04	CPD-9758
NCGC00254482-01	CPD-9758
NCGC00259638-01	CPD-9758
33843-18-4	CPD-9758
O310	CPD-9758
SMR000127400	CPD-9758
3,7-dimethyl-2,6-octadien-1-yl acetate	CPD-9758
3,7-Dimethyl-2,6-octadien-1-ylacetic acid	CPD-9758
G0028	CPD-9758
(2E)-3,7-Dimethyl-2,6-octadienyl acetate #	CPD-9758
C09861	CPD-9758
Geranyl acetate 100 microg/mL in Acetonitrile	CPD-9758
Q426437	CPD-9758
J-007463	CPD-9758
W-108778	CPD-9758
2,6-Octadien-1-ol,3,7-dimethyl-, 1-acetate, (2E)-	CPD-9758
acetic acid trans-3,7-dimethyl-oct-2,6-dien-1-yl ester	CPD-9758
Geranyl acetate, primary pharmaceutical reference standard	CPD-9758
Geranyl acetate, food grade (71% geranyl acetate, 29% citronellyl acetate)	CPD-9758
3,7-Dimethyl-2,6-octadienyl acetate, mixture of isomers, >97.0% (sum of isomers, GC)	CPD-9758
8022-83-1	CPD-9758
Geranyl beta-D-glucopyranoside	CPD-18262
geranyl beta-D-glucoside	CPD-18262
geraniol beta-d-glucopyranoside	CPD-18262
SCHEMBL8424804	CPD-18262
ZINC13515322	CPD-18262
MCULE-6545600567	CPD-18262
NCGC00385690-01	CPD-18262
22850-13-1	CPD-18262
1-(beta-D-Glucopyranosyloxy)-3,7-dimethyl-2,6-octadiene	CPD-18262
(2R,3R,4S,5S,6R)-2-(((E)-3,7-Dimethylocta-2,6-dien-1-yl)oxy)-6-(hydroxymethyl)tetrahydro-2H-pyran-3,4,5-triol	CPD-18262
Geranylgeraniol	CPD-9087
24034-73-9	CPD-9087
Tetraprenol	CPD-9087
Geranyl geraniol	CPD-9087
(E,E,E)-Geranylgeraniol	CPD-9087
trans-Geranylgeraniol	CPD-9087
(2E,6E,10E)-3,7,11,15-tetramethylhexadeca-2,6,10,14-tetraen-1-ol	CPD-9087
UNII-AIA02AJA3A	CPD-9087
Geranylgeranyl alcohol	CPD-9087
All-trans-Geranylgeraniol	CPD-9087
AIA02AJA3A	CPD-9087
7614-21-3	CPD-9087
(E,E,E)-Geranylgeranyl alcohol	CPD-9087
2,6,10,14-Hexadecatetraen-1-ol, 3,7,11,15-tetramethyl-	CPD-9087
CHEBI:46762	CPD-9087
trans,trans,trans-Geranylgeraniol	CPD-9087
2,6,10,14-Hexadecatetraen-1-ol, 3,7,11,15-tetramethyl-, (2E,6E,10E)-	CPD-9087
all trans-3,7,11-15-Tetramethyl-2,6,10,14-hexadecatetraen-1-ol	CPD-9087
3,7,11,15-tetramethylhexadeca-2,6,10,14-tetraen-1-ol	CPD-9087
3,7,11,15-tetramethylhexadeca-2E,6E,10E,14-tetraen-1-ol	CPD-9087
3,7,11,15-TETRAMETHYL-2E,6E,10E,14E-2,6,10,14-HEXADECATETRAEN-1-OL	CPD-9087
Gernaylgeraniol	CPD-9087
Spectrum5_002040	CPD-9087
SCHEMBL127330	CPD-9087
SPECTRUM1505009	CPD-9087
CHEMBL478589	CPD-9087
CHEBI:24229	CPD-9087
Geranylgeraniol, >=85% (GC)	CPD-9087
2,6,10,14-Hexadecatetraen-1-ol,3,7,11,15-tetramethyl-, (2E,6E,10E)-	CPD-9087
BCP25724	CPD-9087
ZINC1531391	CPD-9087
MFCD00129083	CPD-9087
2,6,10,14-Hexadecatetraen-1-ol, 3,7,11,15-tetramethyl-, (E,E,E)-	CPD-9087
AKOS028109426	CPD-9087
ACN-051047	CPD-9087
CS-W012190	CPD-9087
LMPR0104010009	CPD-9087
NCGC00096069-01	CPD-9087
NCGC00096069-02	CPD-9087
CS-17354	CPD-9087
C09094	CPD-9087
J-015322	CPD-9087
Q3123708	CPD-9087
BRD-K95402279-001-02-9	CPD-9087
3,7,11,15-Tetramethyl-2,6,10,14-hexadecatetren-1-ol	CPD-9087
(E,E,E)-3,7,11,15 tetramethyl-2,6,10,14-hexadecatetraen-1-ol	CPD-9087
(2~{E},6~{E},10~{E})-3,7,11,15-tetramethylhexadeca-2,6,10,14-tetraen-1-ol	CPD-9087
(2E,6E,10E)-3,7,11,15-Tetramethylhexadeca-2,6,10,14-tetraen-1-ol 24034-73-9	CPD-9087
2,6,10,14-Hexadecatetraen-1-ol, 3,7,11,15-tetramethyl-, (2E,6E,10E)- (9CI)	CPD-9087
2,6,10,14-Hexadecatetraen-1-ol, 3,7,11,15-tetramethyl-, (E,E,E)- (8CI)	CPD-9087
107852-51-7	CPD-9087
ELX	CPD-9087
GG-chlorophyll a	CPD-7005
geranylgeranyl-chl a	CPD-7005
GG-chl a	CPD-7005
geranylgeranyl chlorophyll a	CPD-7005
geroquinol	CPD-9319
Geranylhydroquinone	CPD-9319
10457-66-6	CPD-9319
Geroquinolum	CPD-9319
Gerochinolo [DCIT]	CPD-9319
Geroquinol [INN:DCF]	CPD-9319
Geroquinolum [INN-Latin]	CPD-9319
2-Geranylhydroquinone	CPD-9319
UNII-4155989DN5	CPD-9319
geranyl-1,4-benzenediol	CPD-9319
2-diprenyl-1,4-hydroquinone	CPD-9319
CHEBI:24233	CPD-9319
trans-(3,7-dimethyl-2,6-octadienyl)hydroquinone	CPD-9319
2-[(2E)-3,7-dimethylocta-2,6-dienyl]benzene-1,4-diol	CPD-9319
4155989DN5	CPD-9319
Gerochinolo	CPD-9319
2-[(2E)-3,7-dimethylocta-2,6-dien-1-yl]benzene-1,4-diol	CPD-9319
trans-1,4-dihydroxy-2-(3,7-dimethyl-2,6-octadienyl)benzene	CPD-9319
SCHEMBL557012	CPD-9319
SCHEMBL557013	CPD-9319
CHEMBL459815	CPD-9319
DTXSID00893651	CPD-9319
ZINC1531959	CPD-9319
LS-29965	CPD-9319
2-(3,7-Dimethyl-2,6-octadienyl)-hydroquinone	CPD-9319
C10793	CPD-9319
457G666	CPD-9319
Q27109836	CPD-9319
germacra-1(10),4,11(13)-trien-12-al	CPD-9412
2-[(1R,3E,7E)-4,8-dimethylcyclodeca-3,7-dien-1-yl]prop-2-enal	CPD-9412
2-[(1R,3E,7E)-4,8-dimethylcyclodeca-3,7-dien-1-yl]acrylaldehyde	CPD-9412
SCHEMBL4998564	CPD-9412
CHEBI:62091	CPD-9412
C19677	CPD-9412
Q27131594	CPD-9412
germacra-1(10),4,11(13)-trien-12-oate	CPD-9413
2-[(1R,3E,7E)-4,8-dimethylcyclodeca-3,7-dien-1-yl]prop-2-enoate	CPD-9413
germacrene acid anion	CPD-9413
CHEBI:61301	CPD-9413
Q27130997	CPD-9413
germacra-1(10),4,11(13)-trien-12-ol	CPD-9411
2-[(1R,3E,7E)-4,8-dimethylcyclodeca-3,7-dien-1-yl]prop-2-en-1-ol	CPD-9411
SCHEMBL336313	CPD-9411
CHEBI:62090	CPD-9411
C19676	CPD-9411
Q27131593	CPD-9411
germacrene C	CPD-8745
Germacren C	CPD-8745
(1E,3E,7E)-4-isopropyl-1,7-dimethylcyclodeca-1,3,7-triene	CPD-8745
germacrene C derivatives	CPD-8745
CHEBI:61478	CPD-8745
C19747	CPD-8745
Q27131101	CPD-8745
(1E,3E,7E)-1,7-dimethyl-4-propan-2-ylcyclodeca-1,3,7-triene	CPD-8745
gibberellin A110	CPD-475
GA110	CPD-475
(1alpha,3beta,4aalpha,4bbeta,10beta)-3-hydroxy-1,4a-dimethyl-8-methylidenegibbane-1,10-dicarboxylic acid	CPD-475
202057-27-0	CPD-475
CHEBI:133478	CPD-475
(1R,2S,3S,4R,6S,8S,9S,12R)-6-hydroxy-4,8-dimethyl-13-methylidenetetracyclo[10.2.1.01,9.03,8]pentadecane-2,4-dicarboxylic acid	CPD-475
Gibberellin A13	CPD-6221
GA13	CPD-6221
(1alpha,2beta,4aalpha,4bbeta,10beta)-2-hydroxy-1-methyl-8-methylenegibbane-1,4a,10-tricarboxylic acid	CPD-6221
(1S,2S,4aR,4bR,7R,9aR,10S,10aS)-2-hydroxy-1-methyl-8-methylenedodecahydro-4aH-7,9a-methanobenzo[a]azulene-1,4a,10-tricarboxylic acid	CPD-6221
SCHEMBL10779830	CPD-6221
CHEBI:72598	CPD-6221
2922-24-9	CPD-6221
Q27140004	CPD-6221
(1R,2S,3S,4S,5S,8R,9R,12R)-5-hydroxy-4-methyl-13-methylidenetetracyclo[10.2.1.01,9.03,8]pentadecane-2,4,8-tricarboxylic acid	CPD-6221
Gibberellin A14	CPD-6228
4955-22-0	CPD-6228
gibberellin 14	CPD-6228
GA14	CPD-6228
SCHEMBL16499754	CPD-6228
CHEBI:29588	CPD-6228
DTXSID90332089	CPD-6228
ZINC4102241	CPD-6228
LMPR0104170015	CPD-6228
NCGC00380833-01	CPD-6228
C11858	CPD-6228
ent-3alpha-hydroxygibberell-16-ene-7,9-dioic acid	CPD-6228
Q27110160	CPD-6228
(1R,2S,3S,4S,5S,8S,9S,12R)-5-hydroxy-4,8-dimethyl-13-methylidenetetracyclo[10.2.1.0(1,9).0(3,8)]pentadecane-2,4-dicarboxylic acid	CPD-6228
(1R,2S,3S,4S,5S,8S,9S,12R)-5-hydroxy-4,8-dimethyl-13-methylidenetetracyclo[10.2.1.01,9.03,8]pentadecane-2,4-dicarboxylic acid	CPD-6228
2beta-hydroxy-1beta,4a-dimethyl-8-methylidene-4aalpha,4bbeta-gibbane-1alpha,10beta-dicarboxylic acid	CPD-6228
429678-85-3	CPD-6228
NCGC00380833-01_C20H28O5_Gibbane-1,10-dicarboxylic acid, 2-hydroxy-1,4a-dimethyl-8-methylene-, (1alpha,2beta,4aalpha,4bbeta,10beta)-	CPD-6228
Gibberellin A29	CPD-236
GA29	CPD-236
CHEBI:28040	CPD-236
C06096	CPD-236
Q27103470	CPD-236
(1R,2R,5S,8S,9S,10R,11R,13R)-5,13-dihydroxy-11-methyl-6-methylidene-16-oxo-15-oxapentacyclo[9.3.2.1(5,8).0(1,10).0(2,8)]heptadecane-9-carboxylic acid	CPD-236
(1R,2R,5S,8S,9S,10R,11R,13R)-5,13-dihydroxy-11-methyl-6-methylidene-16-oxo-15-oxapentacyclo[9.3.2.15,8.01,10.02,8]heptadecane-9-carboxylic acid	CPD-236
29774-53-6	CPD-236
3beta,7alpha-dihydroxy-1beta-methyl-8-methylidene-13-oxo-4a,1alpha-epoxymethano-4aalpha,4bbeta-gibbane-10beta-carboxylic acid	CPD-236
Gibberellin A29-catabolite	CPD-251
76040-29-4	CPD-251
C11855	CPD-251
CHEBI:29592	CPD-251
DTXSID30332088	CPD-251
LMPR0104170012	CPD-251
Q27110162	CPD-251
(1S,2S,3S,4R,9R,12S)-12-hydroxy-4-methyl-13-methylidene-6-oxotetracyclo[10.2.1.01,9.03,8]pentadec-7-ene-2,4-dicarboxylic acid	CPD-251
Gibberellin A34	CPD-6224
32630-92-5	CPD-6224
GA34	CPD-6224
(1R,2R,5R,8R,9S,10R,11S,12R,13S)-12,13-dihydroxy-11-methyl-6-methylidene-16-oxo-15-oxapentacyclo[9.3.2.1(5,8).0(1,10).0(2,8)]heptadecane-9-carboxylic acid	CPD-6224
CHEBI:29593	CPD-6224
CTK1C4738	CPD-6224
Q27110163	CPD-6224
(1R,2R,5R,8R,9S,10R,11S,12R,13S)-12,13-Dihydroxy-11-methyl-6-methylidene-16-oxo-15-oxapentacyclo[9.3.2.15,8.01,10.02,8]heptadecane-9-carboxylic acid	CPD-6224
2beta,3beta-dihydroxy-1beta-methyl-8-methylidene-13-oxo-4a,1alpha-epoxymethano-4aalpha,4bbeta-gibbane-10beta-carboxylic acid	CPD-6224
DTXSID30954345	CPD-6224
LMPR0104170025	CPD-6224
C11868	CPD-6224
2,3-Dihydroxy-1-methyl-8-methylidene-13-oxododecahydro-4a,1-(epoxymethano)-7,9a-methanobenzo[a]azulene-10-carboxylic acid	CPD-6224
Gibberellin A34-catabolite	CPD-632
C11869	CPD-632
CHEBI:29594	CPD-632
LMPR0104170026	CPD-632
Q27110164	CPD-632
(1R,2S,3S,4S,5R,9R,12R)-5-hydroxy-4-methyl-13-methylidene-6-oxotetracyclo[10.2.1.01,9.03,8]pentadec-7-ene-2,4-dicarboxylic acid	CPD-632
Gibberellin A36	CPD-6201
38076-57-2	CPD-6201
GA36	CPD-6201
SCHEMBL20604663	CPD-6201
CHEBI:29595	CPD-6201
DTXSID00332090	CPD-6201
LMPR0104170019	CPD-6201
C11862	CPD-6201
Q27110165	CPD-6201
(1R,2S,3S,4S,5S,8R,9R,12R)-8-formyl-5-hydroxy-4-methyl-13-methylidenetetracyclo[10.2.1.0(1,9).0(3,8)]pentadecane-2,4-dicarboxylic acid	CPD-6201
(1R,2S,3S,4S,5S,8R,9R,12R)-8-formyl-5-hydroxy-4-methyl-13-methylidenetetracyclo[10.2.1.01,9.03,8]pentadecane-2,4-dicarboxylic acid	CPD-6201
4a-formyl-2beta-hydroxy-1beta-methyl-8-methylidene-4aalpha,4bbeta-gibbane-1alpha,10beta-dicarboxylic acid	CPD-6201
Gibberellin A37	CPD-6202
GA37	CPD-6202
SCHEMBL20604705	CPD-6202
CHEBI:29596	CPD-6202
Q27104076	CPD-6202
(1R,2R,5R,8R,9S,10S,11S,17S)-17-hydroxy-11-methyl-6-methylidene-12-oxo-13-oxapentacyclo[9.3.3.1(5,8).0(1,10).0(2,8)]octadecane-9-carboxylic acid	CPD-6202
(1R,2R,5R,8R,9S,10S,11S,17S)-17-Hydroxy-11-methyl-6-methylidene-12-oxo-13-oxapentacyclo[9.3.3.15,8.01,10.02,8]octadecane-9-carboxylic acid	CPD-6202
2beta-hydroxy-1beta-methyl-8-methylidene-12-oxo-1alpha,4a-(methanooxymethano)-4aalpha,4bbeta-gibbane-10beta-carboxylic acid	CPD-6202
38231-54-8	CPD-6202
C14161	CPD-6202
SCHEMBL14506358	CPD-6202
gibberellin A38	CPD-6203
GA38	CPD-6203
GA44 free alcohol form	CPD-638
GA44 open lactone form	CPD-638
GA44 (closed lactone form)	CPD-638
gibberellin A44 free alcohol form	CPD-638
gibberellin A44 (closed lactone form)	CPD-638
Gibberellin A5	CPD-15217
561-56-8	CPD-15217
SCHEMBL2304063	CPD-15217
CHEBI:29598	CPD-15217
GA5	CPD-15217
Q27110166	CPD-15217
(1R,2R,5S,8S,9S,10R,11R)-5-hydroxy-11-methyl-6-methylidene-16-oxo-15-oxapentacyclo[9.3.2.1(5,8).0(1,10).0(2,8)]heptadec-12-ene-9-carboxylic acid	CPD-15217
(1R,2R,5S,8S,9S,10R,11R)-5-Hydroxy-11-methyl-6-methylidene-16-oxo-15-oxapentacyclo[9.3.2.15,8.01,10.02,8]heptadec-12-ene-9-carboxylic acid	CPD-15217
7alpha-hydroxy-1beta-methyl-8-methylidene-13-oxo-4a,1alpha-epoxymethano-4aalpha,4bbeta-gibb-3-ene-10beta-carboxylic acid	CPD-15217
DTXSID40332094	CPD-15217
LMPR0104170028	CPD-15217
C11871	CPD-15217
(1R,2R,5S,8S,9S,10R)-5-hydroxy-11-methyl-6-methylidene-16-oxo-15-oxapentacyclo[9.3.2.15,8.01,10.02,8]heptadec-12-ene-9-carboxylic acid	CPD-15217
Gibberellin A51	CPD-482
56978-14-4	CPD-482
DTXSID60332091	CPD-482
LMPR0104170022	CPD-482
C11865	CPD-482
GA51	CPD-482
CHEBI:29599	CPD-482
Q27110167	CPD-482
(1R,2R,5R,8R,9S,10R,11R,13R)-13-hydroxy-11-methyl-6-methylidene-16-oxo-15-oxapentacyclo[9.3.2.1(5,8).0(1,10).0(2,8)]heptadecane-9-carboxylic acid	CPD-482
(1R,2R,5R,8R,9S,10R,11R,13R)-13-Hydroxy-11-methyl-6-methylidene-16-oxo-15-oxapentacyclo[9.3.2.15,8.01,10.02,8]heptadecane-9-carboxylic acid	CPD-482
3beta-hydroxy-1beta-methyl-8-methylidene-13-oxo-4a,1alpha-epoxymethano-4aalpha,4bbeta-gibbane-10beta-carboxylic acid	CPD-482
BCP30836	CPD-482
3(c)micro pound not4a(c) paragraph sign-Dihydroxy-1(c)micro-methyl-8-methylenegibbane-1(c) paragraph sign pound not10(c)micro-dicarboxylic acid 1 pound not4a-lactone;Gibberellin A51	CPD-482
Gibberellin A51-catabolite	CPD-498
C11854	CPD-498
CHEBI:29600	CPD-498
LMPR0104170011	CPD-498
Q27110168	CPD-498
(1alpha,4bbeta,10beta)-1-methyl-8-methylidene-3-oxogibb-4-ene-1,10-dicarboxylic acid	CPD-498
(1R,2S,3S,4R,9R,12R)-4-methyl-13-methylidene-6-oxotetracyclo[10.2.1.01,9.03,8]pentadec-7-ene-2,4-dicarboxylic acid	CPD-498
Gibberellin A53	CPD-695
51576-08-0	CPD-695
GA53	CPD-695
CHEBI:27433	CPD-695
DTXSID20331540	CPD-695
LMPR0104170007	CPD-695
C06094	CPD-695
Q27103126	CPD-695
(1alpha,4aalpha,4bbeta,10beta)-7-hydroxy-1,4a-dimethyl-8-methylenegibbane-1,10-dicarboxylic acid	CPD-695
(1S,2S,3S,4R,8S,9S,12S)-12-hydroxy-4,8-dimethyl-13-methylidenetetracyclo[10.2.1.0(1,9).0(3,8)]pentadecane-2,4-dicarboxylic acid	CPD-695
(1S,2S,3S,4R,8S,9S,12S)-12-hydroxy-4,8-dimethyl-13-methylidenetetracyclo[10.2.1.01,9.03,8]pentadecane-2,4-dicarboxylic acid	CPD-695
7alpha-hydroxy-1beta,4a-dimethyl-8-methylidene-4aalpha,4bbeta-gibbane-1alpha,10beta-dicarboxylic acid	CPD-695
Gibberellin A6	CPD-15218
19147-78-5	CPD-15218
LMPR0104170013	CPD-15218
Gibbane-1,10-dicarboxylic acid, 2,3-epoxy-4a,7-dihydroxy-1-methyl-8-methylene-, 1,4a-lactone, (1alpha,2beta,3beta,4aalpha,4bbeta,10beta)-	CPD-15218
C11856	CPD-15218
(1R,2R,5S,8S,9S,10R,12R,14S)-5-hydroxy-11-methyl-6-methylidene-17-oxo-13,16-dioxahexacyclo[9.4.2.15,8.01,10.02,8.012,14]octadecane-9-carboxylic acid	CPD-15218
(1R,2R,5S,8S,9S,10R,11S,12R,14S)-5-Hydroxy-11-methyl-6-methylidene-17-oxo-13,16-dioxahexacyclo[9.4.2.15,8.01,10.02,8.012,14]octadecane-9-carboxylic acid	CPD-15218
SCHEMBL22582345	CPD-15218
CHEBI:29602	CPD-15218
GA6	CPD-15218
Q27110170	CPD-15218
ent-2alpha,3alpha-epoxy-13-hydroxy-20-norgibberell-16-en-19-oic acid 19,10-lactone	CPD-15218
(1R,2R,5S,8S,9S,10R,11S,12R,14S)-5-hydroxy-11-methyl-6-methylidene-17-oxo-13,16-dioxahexacyclo[9.4.2.1(5,8).0(1,10).0(2,8).0(12,14)]octadecane-9-carboxylic acid	CPD-15218
2beta,3beta-epoxy-7alpha-hydroxy-1beta-methyl-8-methylidene-13-oxo-4a,1alpha-epoxymethano-4aalpha,4bbeta-gibbane-10beta-carboxylic acid	CPD-15218
Gibberellin A8	CPD-204
7044-72-6	CPD-204
2beta-Hydroxygibberellin 1	CPD-204
(1R,2R,5S,8S,9S,10R,11S,12R,13S)-5,12,13-trihydroxy-11-methyl-6-methylidene-16-oxo-15-oxapentacyclo[9.3.2.15,8.01,10.02,8]heptadecane-9-carboxylic acid	CPD-204
3beta-hydroxygibberellin A1	CPD-204
SCHEMBL8495837	CPD-204
CHEBI:28861	CPD-204
GA8	CPD-204
Q27103931	CPD-204
(1R,2R,5S,8S,9S,10R,11S,12R,13S)-5,12,13-trihydroxy-11-methyl-6-methylidene-16-oxo-15-oxapentacyclo[9.3.2.1(5,8).0(1,10).0(2,8)]heptadecane-9-carboxylic acid	CPD-204
2beta,3beta,7alpha-trihydroxy-1beta-methyl-8-methylidene-13-oxo-4a,1alpha-epoxymethano-4aalpha,4bbeta-gibbane-10beta-carboxylic acid	CPD-204
Gibberellin A8-catabolite	CPD-229
78791-79-4	CPD-229
GA8-catabolite	CPD-229
C11870	CPD-229
CHEBI:29604	CPD-229
DTXSID80332093	CPD-229
LMPR0104170027	CPD-229
Q27110171	CPD-229
(1alpha,2beta,4bbeta,10beta)-2,7-dihydroxy-1-methyl-8-methylene-3-oxogibb-4-ene-1,10-dicarboxylic acid	CPD-229
(1S,2S,3S,4S,5R,9R,12S)-5,12-dihydroxy-4-methyl-13-methylidene-6-oxotetracyclo[10.2.1.01,9.03,8]pentadec-7-ene-2,4-dicarboxylic acid	CPD-229
gibberellin A97	CPD-477
GA97	CPD-477
gibberellin A98	CPD-885
GA98	CPD-885
CHEBI:133480	CPD-885
(1R,3S,4aR,4bR,7S,9aS,10S,10aS)-3,7-dihydroxy-1-methyl-8-methylidene-14-oxododecahydro-7,9a-methano-1,4a-(methanooxymethano)benzo[a]azulene-10-carboxylic acid	CPD-885
95784-14-8	CPD-885
Gibberellin A44 open lactone	CPD-10332
GA44 open lactone	CPD-10332
GA44 (open lactone form)	CPD-10332
CHEBI:143955	CPD-10332
gibberellin44 (open lactone form)	CPD-10332
gibberellin A44 (2-) (diacid form)	CPD-10332
(1S,2S,3S,4R,8R,9R,12S)-12-hydroxy-8-(hydroxymethyl)-4-methyl-13-methylidenetetracyclo[10.2.1.01,9.03,8]pentadecane-2,4-dicarboxylate	CPD-10332
Ginsenoside rb1	CPD-9250
41753-43-9	CPD-9250
Gynosaponin C	CPD-9250
ginsenoside-Rb1	CPD-9250
Sanchinoside E1	CPD-9250
Panax saponin E	CPD-9250
Pseudoginsenoside D	CPD-9250
Gypenoside III	CPD-9250
Arasaponin E1	CPD-9250
Panaxsaponin E	CPD-9250
UNII-7413S0WMH6	CPD-9250
(20S)-ginsenoside Rb1	CPD-9250
CHEMBL501515	CPD-9250
GRb 1	CPD-9250
CHEBI:67989	CPD-9250
7413S0WMH6	CPD-9250
C54H92O23	CPD-9250
NSC 310103	CPD-9250
2-O-beta-Glucopyranosyl-(3beta,12beta)-20-((6-O-beta-D-glucopyranosyl-beta-D-glucopyranosyl)oxy)-12-hydroxydammar-24-en-3-yl-beta-D-glucopyranoside	CPD-9250
GSRb1	CPD-9250
GS-Rb1	CPD-9250
20(S)-ginsenoside Rb1	CPD-9250
BIDD:ER0108	CPD-9250
HMS3885O12	CPD-9250
beta-D-Glucopyranoside, (3-beta,12-beta)-20-((6-O-beta-D-glucopyranosyl-beta-D-glucopyranosyl)oxy)-12-hydroxydammar-24-en-3-yl 2-O-beta-D-glucopyranosyl-	CPD-9250
Ginsenoside Rb1 41753-43-9	CPD-9250
HY-N0039	CPD-9250
BDBM50317541	CPD-9250
MFCD00133367	CPD-9250
s3924	CPD-9250
AKOS025311537	CPD-9250
CCG-270640	CPD-9250
CS-3829	CPD-9250
DB06749	CPD-9250
O899	CPD-9250
AB0016710	CPD-9250
N1620	CPD-9250
C20713	CPD-9250
753G439	CPD-9250
Q-100470	CPD-9250
Ginsenoside Rb1, primary pharmaceutical reference standard	CPD-9250
Ginsenoside Rb1, European Pharmacopoeia (EP) Reference Standard	CPD-9250
Ginsenoside-Rb1 from Panax ginseng (Korean ginseng) root, triterpenoid saponin	CPD-9250
(3beta,12beta)-20-[(6-O-beta-D-glucopyranosyl-beta-D-glucopyranosyl)oxy]-12-hydroxydammar-24-en-3-yl 2-O-beta-D-glucopyranosyl-beta-D-glucopyranoside	CPD-9250
(3beta,12beta)-20-{[6-O-(beta-D-glucopyranosyl)-beta-D-glucopyranosyl]oxy}-12-hydroxydammar-24-en-3-yl 2-O-beta-D-glucopyranosyl-beta-D-glucopyranoside	CPD-9250
2-O-beta-Glucopyranosyl-(3beta,12beta)-20-[(6-O-beta-D-glucopyranosyl-beta-D-glucopyranosyl)oxy]-12-hydroxydammar-24-en-3-yl beta-D-glucopyranoside	CPD-9250
