Name	inHouse_ID
ZINC3918159	cnic_63
BDBM50375596	cnic_63
LMST04010024	cnic_63
s2311	cnic_63
AKOS022168200	cnic_63
CCG-268566	cnic_63
DB11789	cnic_63
5beta-Cholanic acid-3alpha,6alpha-diol	cnic_63
SMP1_000164	cnic_63
NCGC00386169-01	cnic_63
3|A	cnic_63
AS-14254	cnic_63
K489	cnic_63
AB0014249	cnic_63
CS-0007886	cnic_63
C15517	cnic_63
003H681	cnic_63
5-.beta.-Cholanic acid-3-.alpha.,6-.alpha.-diol	cnic_63
Q5957042	cnic_63
W-104141	cnic_63
BRD-K44009692-001-02-3	cnic_63
(3alpha,5beta,6alpha)-3,6-Dihydroxycholan-24-oic acid	cnic_63
5-Methyl-[1,3,4]oxadiazol-2-ylmethylaminehydrochloride	cnic_63
5beta-Cholan-24-oic acid, 3alpha,6alpha-dihydroxy- (8CI)	cnic_63
3-.alpha.,6-.alpha.-Dihydroxy-5-.beta.-cholan-24-oic acid	cnic_63
5.beta.-Cholan-24-oic acid, 3.alpha.,6.alpha.-dihydroxy-	cnic_63
3,6-Dihydroxy-5.beta.-cholan-24-oic acid, (3.alpha.,6.alpha.)-	cnic_63
HYODEOXYCHOLIC ACID	cnic_64
83-49-8	cnic_64
HDCA	cnic_64
Iodeoxycholic acid	cnic_64
7-Deoxyhyocholic acid	cnic_64
Hyodesoxycholic acid	cnic_64
UNII-7A33Y6EHYK	cnic_64
Hyodeoxycholic acid (HDCA)	cnic_64
NSC 60672	cnic_64
alpha-Hyodeoxycholic acid	cnic_64
6alpha-Hydroxylithocholate	cnic_64
7A33Y6EHYK	cnic_64
3alpha,6alpha-Dihydroxy-5beta-cholanoic acid	cnic_64
CHEBI:52023	cnic_64
Hyodesoxycholsaeure	cnic_64
3alpha,6alpha-Dihydroxy-5beta-cholan-24-oic acid	cnic_64
Cholan-24-oic acid, 3,6-dihydroxy-, (3a,5b,6a)-	cnic_64
Hyodeoxycholic Acid Sodium Salt	cnic_64
3alpha,6alpha-Dihydroxy-5beta-cholanic acid	cnic_64
3alpha,6alpha-Dihydroxy-5 beta,cholan-24-oic acid	cnic_64
6-alpha-Hydroxylithocholic acid	cnic_64
EINECS 201-483-2	cnic_64
3alpha,6alpha-Dihydroxycholanic acid	cnic_64
BRN 3218394	cnic_64
5-beta-Cholanic acid-3-alpha,6-alpha-diol	cnic_64
.alpha.-Hyodeoxycholic acid	cnic_64
3alpha,6alpha-Dihydroxy-5beta-cholan-24-saeure	cnic_64
10421-49-5	cnic_64
3-alpha,6-alpha-Dihydroxy-5-beta-cholan-24-oic acid	cnic_64
Cholan-24-oic acid, 3,6-dihydroxy-, (3alpha,5beta,6alpha)-	cnic_64
MFCD00003681	cnic_64
Hyodesoxycholsaure	cnic_64
3.alpha.,6.alpha.-Dihydroxycholanic acid	cnic_64
6|A-Dihydroxy-5|A-cholan-24-oic acid	cnic_64
3.alpha.,6.alpha.-Dihydroxy-5.beta.-cholanic acid	cnic_64
HYODEOXYCHOLIC_ACID	cnic_64
3.alpha.,6.alpha.-Dihydroxy-5.beta.-cholanoic acid	cnic_64
5-beta-Cholan-24-oic acid, 3-alpha,6-alpha-dihydroxy-	cnic_64
4-10-00-01600 (Beilstein Handbook Reference)	cnic_64
Hyodeoxycholic acid, >=98%	cnic_64
SCHEMBL207643	cnic_64
AHRO-001	cnic_64
CHEMBL272621	cnic_64
Cholan-24-oic acid, 3,6-dihydroxy-, (3.alpha.,5.beta.,6.alpha.)-	cnic_64
6-.alpha.-Hydroxylithocholic acid	cnic_64
DTXSID001018971	cnic_64
(R)-4-((3R,5R,6S,8S,9S,10R,13R,14S,17R)-3,6-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid	cnic_64
HY-N0169	cnic_64
ZINC3918159	cnic_64
BDBM50375596	cnic_64
LMST04010024	cnic_64
s2311	cnic_64
AKOS022168200	cnic_64
CCG-268566	cnic_64
DB11789	cnic_64
5beta-Cholanic acid-3alpha,6alpha-diol	cnic_64
SMP1_000164	cnic_64
NCGC00386169-01	cnic_64
3|A	cnic_64
AS-14254	cnic_64
K489	cnic_64
AB0014249	cnic_64
CS-0007886	cnic_64
C15517	cnic_64
003H681	cnic_64
5-.beta.-Cholanic acid-3-.alpha.,6-.alpha.-diol	cnic_64
Q5957042	cnic_64
W-104141	cnic_64
BRD-K44009692-001-02-3	cnic_64
(3alpha,5beta,6alpha)-3,6-Dihydroxycholan-24-oic acid	cnic_64
5-Methyl-[1,3,4]oxadiazol-2-ylmethylaminehydrochloride	cnic_64
5beta-Cholan-24-oic acid, 3alpha,6alpha-dihydroxy- (8CI)	cnic_64
3-.alpha.,6-.alpha.-Dihydroxy-5-.beta.-cholan-24-oic acid	cnic_64
5.beta.-Cholan-24-oic acid, 3.alpha.,6.alpha.-dihydroxy-	cnic_64
3,6-Dihydroxy-5.beta.-cholan-24-oic acid, (3.alpha.,6.alpha.)-	cnic_64
HYODEOXYCHOLIC ACID	cnic_65
83-49-8	cnic_65
HDCA	cnic_65
Iodeoxycholic acid	cnic_65
7-Deoxyhyocholic acid	cnic_65
Hyodesoxycholic acid	cnic_65
UNII-7A33Y6EHYK	cnic_65
Hyodeoxycholic acid (HDCA)	cnic_65
NSC 60672	cnic_65
alpha-Hyodeoxycholic acid	cnic_65
6alpha-Hydroxylithocholate	cnic_65
7A33Y6EHYK	cnic_65
3alpha,6alpha-Dihydroxy-5beta-cholanoic acid	cnic_65
CHEBI:52023	cnic_65
Hyodesoxycholsaeure	cnic_65
3alpha,6alpha-Dihydroxy-5beta-cholan-24-oic acid	cnic_65
Cholan-24-oic acid, 3,6-dihydroxy-, (3a,5b,6a)-	cnic_65
Hyodeoxycholic Acid Sodium Salt	cnic_65
3alpha,6alpha-Dihydroxy-5beta-cholanic acid	cnic_65
3alpha,6alpha-Dihydroxy-5 beta,cholan-24-oic acid	cnic_65
6-alpha-Hydroxylithocholic acid	cnic_65
EINECS 201-483-2	cnic_65
3alpha,6alpha-Dihydroxycholanic acid	cnic_65
BRN 3218394	cnic_65
5-beta-Cholanic acid-3-alpha,6-alpha-diol	cnic_65
.alpha.-Hyodeoxycholic acid	cnic_65
3alpha,6alpha-Dihydroxy-5beta-cholan-24-saeure	cnic_65
10421-49-5	cnic_65
3-alpha,6-alpha-Dihydroxy-5-beta-cholan-24-oic acid	cnic_65
Cholan-24-oic acid, 3,6-dihydroxy-, (3alpha,5beta,6alpha)-	cnic_65
MFCD00003681	cnic_65
Hyodesoxycholsaure	cnic_65
3.alpha.,6.alpha.-Dihydroxycholanic acid	cnic_65
6|A-Dihydroxy-5|A-cholan-24-oic acid	cnic_65
3.alpha.,6.alpha.-Dihydroxy-5.beta.-cholanic acid	cnic_65
HYODEOXYCHOLIC_ACID	cnic_65
3.alpha.,6.alpha.-Dihydroxy-5.beta.-cholanoic acid	cnic_65
5-beta-Cholan-24-oic acid, 3-alpha,6-alpha-dihydroxy-	cnic_65
4-10-00-01600 (Beilstein Handbook Reference)	cnic_65
Hyodeoxycholic acid, >=98%	cnic_65
SCHEMBL207643	cnic_65
AHRO-001	cnic_65
CHEMBL272621	cnic_65
Cholan-24-oic acid, 3,6-dihydroxy-, (3.alpha.,5.beta.,6.alpha.)-	cnic_65
6-.alpha.-Hydroxylithocholic acid	cnic_65
DTXSID001018971	cnic_65
(R)-4-((3R,5R,6S,8S,9S,10R,13R,14S,17R)-3,6-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid	cnic_65
HY-N0169	cnic_65
ZINC3918159	cnic_65
BDBM50375596	cnic_65
LMST04010024	cnic_65
s2311	cnic_65
AKOS022168200	cnic_65
CCG-268566	cnic_65
DB11789	cnic_65
5beta-Cholanic acid-3alpha,6alpha-diol	cnic_65
SMP1_000164	cnic_65
NCGC00386169-01	cnic_65
3|A	cnic_65
AS-14254	cnic_65
K489	cnic_65
AB0014249	cnic_65
CS-0007886	cnic_65
C15517	cnic_65
003H681	cnic_65
5-.beta.-Cholanic acid-3-.alpha.,6-.alpha.-diol	cnic_65
Q5957042	cnic_65
W-104141	cnic_65
BRD-K44009692-001-02-3	cnic_65
(3alpha,5beta,6alpha)-3,6-Dihydroxycholan-24-oic acid	cnic_65
5-Methyl-[1,3,4]oxadiazol-2-ylmethylaminehydrochloride	cnic_65
5beta-Cholan-24-oic acid, 3alpha,6alpha-dihydroxy- (8CI)	cnic_65
3-.alpha.,6-.alpha.-Dihydroxy-5-.beta.-cholan-24-oic acid	cnic_65
5.beta.-Cholan-24-oic acid, 3.alpha.,6.alpha.-dihydroxy-	cnic_65
3,6-Dihydroxy-5.beta.-cholan-24-oic acid, (3.alpha.,6.alpha.)-	cnic_65
LITHOCHOLIC ACID	cnic_66
434-13-9	cnic_66
Lithocolic acid	cnic_66
Lithocholate	cnic_66
3alpha-Hydroxy-5beta-cholan-24-oic acid	cnic_66
3alpha-Hydroxy-5beta-cholanic acid	cnic_66
3-Hydroxycholan-24-oic acid	cnic_66
3alpha-Hydroxycholanic acid	cnic_66
3-alpha-Hydroxycholanic acid	cnic_66
5beta-Cholanic acid-3alpha-ol	cnic_66
NCI-C03861	cnic_66
3alpha-Hydroxy-5beta-cholanoic acid	cnic_66
(3alpha,5beta)-3-hydroxycholan-24-oic acid	cnic_66
3-alpha-Hydroxy-5-beta-cholanic acid	cnic_66
CCRIS 363	cnic_66
UNII-5QU0I8393U	cnic_66
3alpha-Hydroxy-5beta-cholanate	cnic_66
5-beta-Cholanic acid, 3-alpha-hydroxy-	cnic_66
3|A-Hydroxy-5|A-cholanic acid	cnic_66
Cholan-24-oic acid, 3-hydroxy-, (3alpha,5beta)-	cnic_66
HSDB 4113	cnic_66
5beta-Cholan-24-oic acid, 3alpha-hydroxy-	cnic_66
EINECS 207-099-1	cnic_66
NSC683770	cnic_66
(3-alpha,5-beta)-3-Hydroxycholan-24-oic acid	cnic_66
NSC 657956	cnic_66
BRN 3217757	cnic_66
CHEMBL1478	cnic_66
17beta-(1-Methyl-3-carboxypropyl)etiocholan-3alpha-ol	cnic_66
17-beta-(1-Methyl-3-carboxypropyl)ethiocholan-3-alpha-ol	cnic_66
CHEBI:16325	cnic_66
5-beta-Cholan-24-oic acid, 3-alpha-hydroxy-	cnic_66
Cholan-24-oic acid, 3-hydroxy-, (3a,5b)-	cnic_66
5QU0I8393U	cnic_66
5beta-Cholan-24-oic acid-3alpha-ol	cnic_66
LITHOCHOLICACID	cnic_66
ST069335	cnic_66
DSSTox_CID_779	cnic_66
DSSTox_RID_75786	cnic_66
DSSTox_GSID_20779	cnic_66
(4R)-4-[(3R,5R,8R,9S,10S,13R,14S,17R)-3-hydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanoic acid	cnic_66
Litocholic acid	cnic_66
(3beta,5beta,14beta,17alpha)-3-Hydroxycholan-24-Oic Acid	cnic_66
Cholan-24-oic acid, 3-hydroxy-, (3-alpha,5-beta)- (9CI)	cnic_66
(4S)-4-((1S,2S,11S,5R,7R,10R,14R,15R)-5-hydroxy-2,15-dimethyltetracyclo[8.7.0. 0<2,7>.0<11,15>]heptadec-14-yl)pentanoic acid	cnic_66
(R)-4-((3R,5R,8R,9S,10S,13R,14S,17R)-3-hydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid	cnic_66
SR-05000000450	cnic_66
MFCD00003682	cnic_66
NSC657956	cnic_66
NSC-683770	cnic_66
Prestwick_88	cnic_66
4OA	cnic_66
CAS-434-13-9	cnic_66
NSC 683770	cnic_66
Lithocholic Acid,(S)	cnic_66
4q0a	cnic_66
Lithocholic acid, 98%	cnic_66
Prestwick0_000796	cnic_66
Prestwick1_000796	cnic_66
Prestwick2_000796	cnic_66
Prestwick3_000796	cnic_66
Spectrum5_002021	cnic_66
bmse000686	cnic_66
UPCMLD-DP153	cnic_66
cid_9903	cnic_66
Lithocholic acid, >=95%	cnic_66
BIDD:PXR0054	cnic_66
SCHEMBL28449	cnic_66
BSPBio_000932	cnic_66
GTPL611	cnic_66
4-10-00-00785 (Beilstein Handbook Reference)	cnic_66
MLS002154006	cnic_66
3.alpha.-Hydroxycholanic acid	cnic_66
3a-Hydroxy-5ss-cholanic acid	cnic_66
SPBio_002871	cnic_66
BPBio1_001026	cnic_66
3a-hydroxy-5b-cholan-24-oate	cnic_66
DTXSID6020779	cnic_66
UPCMLD-DP153:001	cnic_66
3alphahydroxy-5beta-cholanic acid	cnic_66
5ss--Cholan-24-oic acid-3a-ol	cnic_66
HMS1570O14	cnic_66
HMS2097O14	cnic_66
HMS2269C14	cnic_66
HMS3714O14	cnic_66
3a-hydroxy-5b-cholan-24-oic acid	cnic_66
HY-B0172	cnic_66
ZINC3918156	cnic_66
Tox21_201868	cnic_66
Tox21_302791	cnic_66
3a-Hydroxy-5ss-cholan-24-oic acid	cnic_66
5.beta.-Cholanic acid-3.alpha.-ol	cnic_66
BDBM50236238	cnic_66
LMST04010003	cnic_66
LS-118	cnic_66
s4003	cnic_66
SBB012598	cnic_66
(3a,5b)-3-hydroxy-cholan-24-oate	cnic_66
AKOS016010251	cnic_66
CCG-220796	cnic_66
CS-2049	cnic_66
DS-3878	cnic_66
3.alpha.-Hydroxy-5.beta.-cholanic acid	cnic_66
NCGC00091272-01	cnic_66
NCGC00091272-04	cnic_66
NCGC00091272-06	cnic_66
NCGC00091272-07	cnic_66
NCGC00091272-08	cnic_66
NCGC00256451-01	cnic_66
NCGC00259417-01	cnic_66
(3a,5b)-3-hydroxy-cholan-24-oic acid	cnic_66
3.alpha.-Hydroxy-5.beta.-cholanoic acid	cnic_66
M622	cnic_66
NCI60_028903	cnic_66
NCI60_030095	cnic_66
SC-90635	cnic_66
SMR000112168	cnic_66
5.beta.-Cholan-24-oic acid-3.alpha.-ol	cnic_66
L0089	cnic_66
5-.beta.-Cholanic acid, 3-.alpha.-hydroxy-	cnic_66
3.alpha.-Hydroxy-5.beta.-cholan-24-oic acid	cnic_66
C03990	cnic_66
5.beta.-Cholan-24-oic acid, 3.alpha.-hydroxy-	cnic_66
Q3323035	cnic_66
SR-05000000450-2	cnic_66
SR-05000000450-4	cnic_66
SR-05000000450-5	cnic_66
cho lan-24-oic acid, 3-hydroxy-, (3alpha,5beta)-	cnic_66
Cholan-24-oic acid, 3-hydroxy-, (3-alpha,5-beta)-	cnic_66
UNII-JIY1ILR284 component SMEROWZSTRWXGI-HVATVPOCSA-N	cnic_66
17-.beta.-(1-Methyl-3-carboxypropyl)ethiocholan-3-.alpha.-ol	cnic_66
Cholan-24-oic acid, 3-hydroxy-, (3-.alpha., 5-.beta.)-	cnic_66
(3alpha,5alpha,8alpha,14beta,17alpha)-3-hydroxycholan-24-oic acid	cnic_66
Lithocholic acid, European Pharmacopoeia (EP) Reference Standard	cnic_66
AC268B61-0548-4391-90E9-546636926870	cnic_66
Lithocholic acid, 50 mug/mL in methanol, certified reference material	cnic_66
(4R)-4-((3R,8R,9S,10S,13R,14S,17R)-3-hydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid	cnic_66
CHEBI:29744	cnic_66
5-beta-cholanic acid-3-alpha-ol	cnic_66
3-alpha-hydroxy-5-beta-cholanate	cnic_66
3-alpha-hydroxy-5-beta-cholan-24-oate	cnic_66
3alpha-Hydroxy-5beta-cholane-24-oic acid anion	cnic_66
Q27104082	cnic_66
LITHOCHOLIC ACID	cnic_67
434-13-9	cnic_67
Lithocolic acid	cnic_67
Lithocholate	cnic_67
3alpha-Hydroxy-5beta-cholan-24-oic acid	cnic_67
3alpha-Hydroxy-5beta-cholanic acid	cnic_67
3-Hydroxycholan-24-oic acid	cnic_67
3alpha-Hydroxycholanic acid	cnic_67
3-alpha-Hydroxycholanic acid	cnic_67
5beta-Cholanic acid-3alpha-ol	cnic_67
NCI-C03861	cnic_67
3alpha-Hydroxy-5beta-cholanoic acid	cnic_67
(3alpha,5beta)-3-hydroxycholan-24-oic acid	cnic_67
3-alpha-Hydroxy-5-beta-cholanic acid	cnic_67
CCRIS 363	cnic_67
UNII-5QU0I8393U	cnic_67
3alpha-Hydroxy-5beta-cholanate	cnic_67
5-beta-Cholanic acid, 3-alpha-hydroxy-	cnic_67
3|A-Hydroxy-5|A-cholanic acid	cnic_67
Cholan-24-oic acid, 3-hydroxy-, (3alpha,5beta)-	cnic_67
HSDB 4113	cnic_67
5beta-Cholan-24-oic acid, 3alpha-hydroxy-	cnic_67
EINECS 207-099-1	cnic_67
NSC683770	cnic_67
(3-alpha,5-beta)-3-Hydroxycholan-24-oic acid	cnic_67
NSC 657956	cnic_67
BRN 3217757	cnic_67
CHEMBL1478	cnic_67
17beta-(1-Methyl-3-carboxypropyl)etiocholan-3alpha-ol	cnic_67
17-beta-(1-Methyl-3-carboxypropyl)ethiocholan-3-alpha-ol	cnic_67
CHEBI:16325	cnic_67
5-beta-Cholan-24-oic acid, 3-alpha-hydroxy-	cnic_67
Cholan-24-oic acid, 3-hydroxy-, (3a,5b)-	cnic_67
5QU0I8393U	cnic_67
5beta-Cholan-24-oic acid-3alpha-ol	cnic_67
LITHOCHOLICACID	cnic_67
ST069335	cnic_67
DSSTox_CID_779	cnic_67
DSSTox_RID_75786	cnic_67
DSSTox_GSID_20779	cnic_67
(4R)-4-[(3R,5R,8R,9S,10S,13R,14S,17R)-3-hydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanoic acid	cnic_67
Litocholic acid	cnic_67
(3beta,5beta,14beta,17alpha)-3-Hydroxycholan-24-Oic Acid	cnic_67
Cholan-24-oic acid, 3-hydroxy-, (3-alpha,5-beta)- (9CI)	cnic_67
(4S)-4-((1S,2S,11S,5R,7R,10R,14R,15R)-5-hydroxy-2,15-dimethyltetracyclo[8.7.0. 0<2,7>.0<11,15>]heptadec-14-yl)pentanoic acid	cnic_67
(R)-4-((3R,5R,8R,9S,10S,13R,14S,17R)-3-hydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid	cnic_67
SR-05000000450	cnic_67
MFCD00003682	cnic_67
NSC657956	cnic_67
NSC-683770	cnic_67
Prestwick_88	cnic_67
4OA	cnic_67
CAS-434-13-9	cnic_67
NSC 683770	cnic_67
Lithocholic Acid,(S)	cnic_67
4q0a	cnic_67
Lithocholic acid, 98%	cnic_67
Prestwick0_000796	cnic_67
Prestwick1_000796	cnic_67
Prestwick2_000796	cnic_67
Prestwick3_000796	cnic_67
Spectrum5_002021	cnic_67
bmse000686	cnic_67
UPCMLD-DP153	cnic_67
cid_9903	cnic_67
Lithocholic acid, >=95%	cnic_67
BIDD:PXR0054	cnic_67
SCHEMBL28449	cnic_67
BSPBio_000932	cnic_67
GTPL611	cnic_67
4-10-00-00785 (Beilstein Handbook Reference)	cnic_67
MLS002154006	cnic_67
3.alpha.-Hydroxycholanic acid	cnic_67
3a-Hydroxy-5ss-cholanic acid	cnic_67
SPBio_002871	cnic_67
BPBio1_001026	cnic_67
3a-hydroxy-5b-cholan-24-oate	cnic_67
DTXSID6020779	cnic_67
UPCMLD-DP153:001	cnic_67
3alphahydroxy-5beta-cholanic acid	cnic_67
5ss--Cholan-24-oic acid-3a-ol	cnic_67
HMS1570O14	cnic_67
HMS2097O14	cnic_67
HMS2269C14	cnic_67
HMS3714O14	cnic_67
3a-hydroxy-5b-cholan-24-oic acid	cnic_67
HY-B0172	cnic_67
ZINC3918156	cnic_67
Tox21_201868	cnic_67
Tox21_302791	cnic_67
3a-Hydroxy-5ss-cholan-24-oic acid	cnic_67
5.beta.-Cholanic acid-3.alpha.-ol	cnic_67
BDBM50236238	cnic_67
LMST04010003	cnic_67
LS-118	cnic_67
s4003	cnic_67
SBB012598	cnic_67
(3a,5b)-3-hydroxy-cholan-24-oate	cnic_67
AKOS016010251	cnic_67
CCG-220796	cnic_67
CS-2049	cnic_67
DS-3878	cnic_67
3.alpha.-Hydroxy-5.beta.-cholanic acid	cnic_67
NCGC00091272-01	cnic_67
NCGC00091272-04	cnic_67
NCGC00091272-06	cnic_67
NCGC00091272-07	cnic_67
NCGC00091272-08	cnic_67
NCGC00256451-01	cnic_67
NCGC00259417-01	cnic_67
(3a,5b)-3-hydroxy-cholan-24-oic acid	cnic_67
3.alpha.-Hydroxy-5.beta.-cholanoic acid	cnic_67
M622	cnic_67
NCI60_028903	cnic_67
NCI60_030095	cnic_67
SC-90635	cnic_67
SMR000112168	cnic_67
5.beta.-Cholan-24-oic acid-3.alpha.-ol	cnic_67
L0089	cnic_67
5-.beta.-Cholanic acid, 3-.alpha.-hydroxy-	cnic_67
3.alpha.-Hydroxy-5.beta.-cholan-24-oic acid	cnic_67
C03990	cnic_67
5.beta.-Cholan-24-oic acid, 3.alpha.-hydroxy-	cnic_67
Q3323035	cnic_67
SR-05000000450-2	cnic_67
SR-05000000450-4	cnic_67
SR-05000000450-5	cnic_67
cho lan-24-oic acid, 3-hydroxy-, (3alpha,5beta)-	cnic_67
Cholan-24-oic acid, 3-hydroxy-, (3-alpha,5-beta)-	cnic_67
UNII-JIY1ILR284 component SMEROWZSTRWXGI-HVATVPOCSA-N	cnic_67
17-.beta.-(1-Methyl-3-carboxypropyl)ethiocholan-3-.alpha.-ol	cnic_67
Cholan-24-oic acid, 3-hydroxy-, (3-.alpha., 5-.beta.)-	cnic_67
(3alpha,5alpha,8alpha,14beta,17alpha)-3-hydroxycholan-24-oic acid	cnic_67
Lithocholic acid, European Pharmacopoeia (EP) Reference Standard	cnic_67
AC268B61-0548-4391-90E9-546636926870	cnic_67
Lithocholic acid, 50 mug/mL in methanol, certified reference material	cnic_67
(4R)-4-((3R,8R,9S,10S,13R,14S,17R)-3-hydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid	cnic_67
LITHOCHOLIC ACID	cnic_68
434-13-9	cnic_68
Lithocolic acid	cnic_68
Lithocholate	cnic_68
3alpha-Hydroxy-5beta-cholan-24-oic acid	cnic_68
3alpha-Hydroxy-5beta-cholanic acid	cnic_68
3-Hydroxycholan-24-oic acid	cnic_68
3alpha-Hydroxycholanic acid	cnic_68
3-alpha-Hydroxycholanic acid	cnic_68
5beta-Cholanic acid-3alpha-ol	cnic_68
NCI-C03861	cnic_68
3alpha-Hydroxy-5beta-cholanoic acid	cnic_68
(3alpha,5beta)-3-hydroxycholan-24-oic acid	cnic_68
3-alpha-Hydroxy-5-beta-cholanic acid	cnic_68
CCRIS 363	cnic_68
UNII-5QU0I8393U	cnic_68
3alpha-Hydroxy-5beta-cholanate	cnic_68
5-beta-Cholanic acid, 3-alpha-hydroxy-	cnic_68
3|A-Hydroxy-5|A-cholanic acid	cnic_68
Cholan-24-oic acid, 3-hydroxy-, (3alpha,5beta)-	cnic_68
HSDB 4113	cnic_68
5beta-Cholan-24-oic acid, 3alpha-hydroxy-	cnic_68
EINECS 207-099-1	cnic_68
NSC683770	cnic_68
(3-alpha,5-beta)-3-Hydroxycholan-24-oic acid	cnic_68
NSC 657956	cnic_68
BRN 3217757	cnic_68
CHEMBL1478	cnic_68
17beta-(1-Methyl-3-carboxypropyl)etiocholan-3alpha-ol	cnic_68
17-beta-(1-Methyl-3-carboxypropyl)ethiocholan-3-alpha-ol	cnic_68
CHEBI:16325	cnic_68
5-beta-Cholan-24-oic acid, 3-alpha-hydroxy-	cnic_68
Cholan-24-oic acid, 3-hydroxy-, (3a,5b)-	cnic_68
5QU0I8393U	cnic_68
5beta-Cholan-24-oic acid-3alpha-ol	cnic_68
LITHOCHOLICACID	cnic_68
ST069335	cnic_68
DSSTox_CID_779	cnic_68
DSSTox_RID_75786	cnic_68
DSSTox_GSID_20779	cnic_68
(4R)-4-[(3R,5R,8R,9S,10S,13R,14S,17R)-3-hydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanoic acid	cnic_68
Litocholic acid	cnic_68
(3beta,5beta,14beta,17alpha)-3-Hydroxycholan-24-Oic Acid	cnic_68
Cholan-24-oic acid, 3-hydroxy-, (3-alpha,5-beta)- (9CI)	cnic_68
(4S)-4-((1S,2S,11S,5R,7R,10R,14R,15R)-5-hydroxy-2,15-dimethyltetracyclo[8.7.0. 0<2,7>.0<11,15>]heptadec-14-yl)pentanoic acid	cnic_68
(R)-4-((3R,5R,8R,9S,10S,13R,14S,17R)-3-hydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid	cnic_68
SR-05000000450	cnic_68
MFCD00003682	cnic_68
NSC657956	cnic_68
NSC-683770	cnic_68
Prestwick_88	cnic_68
4OA	cnic_68
CAS-434-13-9	cnic_68
NSC 683770	cnic_68
Lithocholic Acid,(S)	cnic_68
4q0a	cnic_68
Lithocholic acid, 98%	cnic_68
Prestwick0_000796	cnic_68
Prestwick1_000796	cnic_68
Prestwick2_000796	cnic_68
Prestwick3_000796	cnic_68
Spectrum5_002021	cnic_68
bmse000686	cnic_68
UPCMLD-DP153	cnic_68
cid_9903	cnic_68
Lithocholic acid, >=95%	cnic_68
BIDD:PXR0054	cnic_68
SCHEMBL28449	cnic_68
BSPBio_000932	cnic_68
GTPL611	cnic_68
4-10-00-00785 (Beilstein Handbook Reference)	cnic_68
MLS002154006	cnic_68
3.alpha.-Hydroxycholanic acid	cnic_68
3a-Hydroxy-5ss-cholanic acid	cnic_68
SPBio_002871	cnic_68
BPBio1_001026	cnic_68
3a-hydroxy-5b-cholan-24-oate	cnic_68
DTXSID6020779	cnic_68
UPCMLD-DP153:001	cnic_68
3alphahydroxy-5beta-cholanic acid	cnic_68
5ss--Cholan-24-oic acid-3a-ol	cnic_68
HMS1570O14	cnic_68
HMS2097O14	cnic_68
HMS2269C14	cnic_68
HMS3714O14	cnic_68
3a-hydroxy-5b-cholan-24-oic acid	cnic_68
HY-B0172	cnic_68
ZINC3918156	cnic_68
Tox21_201868	cnic_68
Tox21_302791	cnic_68
3a-Hydroxy-5ss-cholan-24-oic acid	cnic_68
5.beta.-Cholanic acid-3.alpha.-ol	cnic_68
BDBM50236238	cnic_68
LMST04010003	cnic_68
LS-118	cnic_68
s4003	cnic_68
SBB012598	cnic_68
(3a,5b)-3-hydroxy-cholan-24-oate	cnic_68
AKOS016010251	cnic_68
CCG-220796	cnic_68
CS-2049	cnic_68
DS-3878	cnic_68
3.alpha.-Hydroxy-5.beta.-cholanic acid	cnic_68
NCGC00091272-01	cnic_68
NCGC00091272-04	cnic_68
NCGC00091272-06	cnic_68
NCGC00091272-07	cnic_68
NCGC00091272-08	cnic_68
NCGC00256451-01	cnic_68
NCGC00259417-01	cnic_68
(3a,5b)-3-hydroxy-cholan-24-oic acid	cnic_68
3.alpha.-Hydroxy-5.beta.-cholanoic acid	cnic_68
M622	cnic_68
NCI60_028903	cnic_68
NCI60_030095	cnic_68
SC-90635	cnic_68
SMR000112168	cnic_68
5.beta.-Cholan-24-oic acid-3.alpha.-ol	cnic_68
L0089	cnic_68
5-.beta.-Cholanic acid, 3-.alpha.-hydroxy-	cnic_68
3.alpha.-Hydroxy-5.beta.-cholan-24-oic acid	cnic_68
C03990	cnic_68
5.beta.-Cholan-24-oic acid, 3.alpha.-hydroxy-	cnic_68
Q3323035	cnic_68
SR-05000000450-2	cnic_68
SR-05000000450-4	cnic_68
SR-05000000450-5	cnic_68
cho lan-24-oic acid, 3-hydroxy-, (3alpha,5beta)-	cnic_68
