Name	PlantCyc_ID
daidzin	CPD-3424
552-66-9	CPD-3424
daidzoside	CPD-3424
daidzein 7-o-glucoside	CPD-3424
daidzein 7-glucoside	CPD-3424
daidzein-7-glucoside	CPD-3424
daidzein-7-o-glucoside	CPD-3424
daidzein 7-o-beta-d-glucoside	CPD-3424
unii-4r2x91a5m5	CPD-3424
7-(beta-d-glucopyranosyloxy)-3-(4-hydroxyphenyl)-4h-1-benzopyran-4-one	CPD-3424
brn 0059741	CPD-3424
chebi:42202	CPD-3424
4r2x91a5m5	CPD-3424
daidzein-7-o-beta-d-glucopyranoside	CPD-3424
3-(4-hydroxyphenyl)-7-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one	CPD-3424
daidzin, 98%	CPD-3424
dzn	CPD-3424
3-(4-hydroxyphenyl)-4-oxo-4h-chromen-7-yl beta-d-glucopyranoside	CPD-3424
dadzin	CPD-3424
npi 031d	CPD-3424
2vle	CPD-3424
daidzin 552-66-9	CPD-3424
daidzin, analytical standard	CPD-3424
4-18-00-01808 (beilstein handbook reference)	CPD-3424
mls006010640	CPD-3424
bidd:er0154	CPD-3424
schembl315373	CPD-3424
daidzein 7-o-  -d-glucoside	CPD-3424
chembl486422	CPD-3424
megxp0_000530	CPD-3424
acon1_002092	CPD-3424
daidzin, >=95.0% (hplc)	CPD-3424
daidzein 7-o-|a-d-glucopyranoside	CPD-3424
hy-n0018	CPD-3424
zinc4098610	CPD-3424
daidzein 7-o-beta-d-glucopyranoside	CPD-3424
7-(beta-d-glucopyranosyloxy)-3-(4-hydroxyphenyl)-4h-chromen-4-one	CPD-3424
bdbm50409029	CPD-3424
mfcd00017466	CPD-3424
stl565871	CPD-3424
ccg-208383	CPD-3424
cs-4237	CPD-3424
db02115	CPD-3424
mcule-3986261063	CPD-3424
ncgc00163532-02	CPD-3424
ncgc00163532-03	CPD-3424
ncgc00179839-01	CPD-3424
3-(4-hydroxyphenyl)-7-(((2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl)oxy)-4h-chromen-4-one	CPD-3424
as-35078	CPD-3424
ls-39679	CPD-3424
sc-17324	CPD-3424
smr001833087	CPD-3424
ab0010601	CPD-3424
n1807	CPD-3424
c10216	CPD-3424
4',7-dihydroxyisoflavone 7-o-b-d-glucopyranoside	CPD-3424
552d669	CPD-3424
daidzin, primary pharmaceutical reference standard	CPD-3424
q-100628	CPD-3424
q3814656	CPD-3424
4',7-dihydroxyisoflavone; 7-o-b-d-glucopyranoside	CPD-3424
unii-71b37nr06d component kyqzwonchdnpdp-qndfhxlgsa-n	CPD-3424
daidzin, united states pharmacopeia (usp) reference standard	CPD-3424
3-(4-hydroxyphenyl)-7-((2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yloxy)-4h-chromen-4-one	CPD-3424
3-(4-hydroxyphenyl)-7-{[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-4h-chromen-4-one	CPD-3424
dalcochinin	CPD-9711
12-dihydroamorphigenin	CPD-9711
dalcochinin glucoside	CPD-9677
dalcochinin-8'-o-beta-glucoside	CPD-9677
dalnigrein glycoside	CPD-9695
dalnigrein 7-o-beta-d-apiofuranosyl-(1-6)-beta-d-glucopyranoside	CPD-9695
7-beta-d-apiofuranosyl-(1->6)-beta-d-glucopyranosyloxy) isoflavonoid	CPD-9695
7-hydroxy-2',4',5',6-tetramethoxy-7-o-beta-d-apiofuranosyl-(1->6)-beta-d-glucopyranoside	CPD-9695
dalnigrein	CPD-9716
7-hydroxy-6,2',4',5'-tetramethoxyisoflavone	CPD-9716
chebi:55551	CPD-9716
lmpk12050126	CPD-9716
q27124366	CPD-9716
7-hydroxy-6-methoxy-3-(2,4,5-trimethoxyphenyl)chromen-4-one	CPD-9716
7-hydroxy-6-methoxy-3-(2,4,5-trimethoxyphenyl)-4h-chromen-4-one	CPD-9716
dalpatein glycoside	CPD-9693
dalpatein 7-o-beta-d-apiofuranosyl-(1->6)-beta-d-glucopyranoside	CPD-9693
dalpatein	CPD-9710
chebi:55549	CPD-9710
lmpk12050124	CPD-9710
6,2'-dimethoxy-4',5'-methylenedioxyisoflavone	CPD-9710
q27124364	CPD-9710
7-hydroxy-6-methoxy-3-(6-methoxy-1,3-benzodioxol-5-yl)-4h-chromen-4-one	CPD-9710
7-hydroxy-6-methoxy-3-(6-methoxy-1,3-benzodioxol-5-yl)chromen-4-one	CPD-9710
dammara-20,24-diene	CPD-10642
dammara-18(28),21-diene	CPD-10642
dammara-20,24-dien	CPD-10642
chebi:62447	CPD-10642
c19834	CPD-10642
q27131906	CPD-10642
(5s,8r,9r,10s,13r,14r,17s)-4,4,8,10,14-pentamethyl-17-(6-methylhepta-1,5-dien-2-yl)-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1h-cyclopenta[a]phenanthrene	CPD-10642
dammarenediol ii	CPD-9240
dammarenediol-ii	CPD-9240
dammar-24-ene-3beta,20-diol	CPD-9240
dammarenediol	CPD-9240
(20s)-dammar-24-ene-3beta,20-diol	CPD-9240
14351-29-2	CPD-9240
(20s)-dammarenediol	CPD-9240
3beta-dammar-24-ene-3,20-diol	CPD-9240
chebi:62416	CPD-9240
dammar-24-ene-20(ss),3beta-diol	CPD-9240
(3beta)-dammar-24-ene-3,20-diol	CPD-9240
3beta-glucodammar-24-ene-3,20-diol	CPD-9240
8-methyl-18-nor-lanost-24-en-3beta,20-diol	CPD-9240
8-methyl-18-nor-lanost-24-ene-3beta,20-diol	CPD-9240
dammarenediolii	CPD-9240
chembl478945	CPD-9240
schembl6702114	CPD-9240
(3s,5r,8r,9r,10r,13r,14r,17s)-17-[(2s)-2-hydroxy-6-methylhept-5-en-2-yl]-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1h-cyclopenta[a]phenanthren-3-ol	CPD-9240
zinc5158745	CPD-9240
akos032948154	CPD-9240
dammar-24-ene-3,20-diol,(3b)-	CPD-9240
w2457	CPD-9240
c19829	CPD-9240
q27131867	CPD-9240
daphnetin-8-glucoside	CPD-14428
20853-56-9	CPD-14428
7-hydroxy-8-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-2-one	CPD-14428
daphnetin glucoside	CPD-14428
dtxsid40174971	CPD-14428
zinc31157928	CPD-14428
mcule-6518912539	CPD-14428
2h-1-benzopyran-2-one, 8-(beta-d-glucopyranosyloxy)-7-hydroxy-	CPD-14428
ncgc00380261-01!7-hydroxy-8-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-2-one	CPD-14428
d-arabinofuranose 5-phosphate	CPD-18118
d-arabinose-5-phosphate	CPD-18118
5-o-phosphono-d-arabinofuranose	CPD-18118
schembl4308485	CPD-18118
chebi:86279	CPD-18118
d-arabinofuranose 5-monophosphate	CPD-18118
d-arabinofuranose 5-(dihydrogen phosphate)	CPD-18118
w-201050	CPD-18118
q27159049	CPD-18118
n-deacetylcolchicine	CPD-9786
deacetylcolchicine	CPD-9786
3476-50-4	CPD-9786
desacetylcolchicine	CPD-9786
n-desacetylcolchicine	CPD-9786
trimethylcolchicinic acid methyl ether	CPD-9786
tmca methyl ether	CPD-9786
(s)-n-deacetyl colchicine	CPD-9786
colchinic acid trimethyl	CPD-9786
unii-2iap3wio1p	CPD-9786
nsc 201400	CPD-9786
2iap3wio1p	CPD-9786
brn 2822162	CPD-9786
chembl1063	CPD-9786
(s)-7-amino-1,2,3,10-tetramethoxy-6,7-dihydrobenzo[a]heptalen-9(5h)-one	CPD-9786
trimethylcolchicinsaeuremethyl ester [german]	CPD-9786
chebi:80676	CPD-9786
(s)-7-amino-6,7-dihydro-1,2,3,10-tetramethoxybenzo(a)heptalen-9(5h)-one	CPD-9786
colchicine, n-deacetyl-	CPD-9786
trimethylcolchicinsaeuremethyl ester	CPD-9786
c20h23no5	CPD-9786
desacetylcolchicin	CPD-9786
4-14-00-00938 (beilstein handbook reference)	CPD-9786
7-amino-1,2,3,10-tetramethoxy-6,7-dihydro-5h-benzo[a]heptalen-9-one	CPD-9786
schembl13259801	CPD-9786
zinc1735280	CPD-9786
bdbm50014862	CPD-9786
(7s)-7-amino-1,2,3,10-tetramethoxy-6,7-dihydro-5h-benzo[a]heptalen-9-one	CPD-9786
akos027256590	CPD-9786
ls-54666	CPD-9786
c16712	CPD-9786
j-019744	CPD-9786
q27149718	CPD-9786
benzo(a)heptalen-9(5h)-one, 7-amino-6,7-dihydro-1,2,3,10-tetramethoxy-, (s)-	CPD-9786
benzo(a)heptalen-9(5h)-one, 7-amino-6,7-dihydro-1,2,3,10-tetramethoxy-, (s)- (9ci)	CPD-9786
deacetylvindorosine	CPD-19899
decanoate	CPD-3617
caprate	CPD-3617
caprinate	CPD-3617
n-decanoate	CPD-3617
caprynate	CPD-3617
decoate	CPD-3617
decylate	CPD-3617
n-caprate	CPD-3617
n-decoate	CPD-3617
n-decylate	CPD-3617
1-nonanecarboxylate	CPD-3617
decanoic acid anion	CPD-3617
decanoate, 2	CPD-3617
nc9h19co2 anion	CPD-3617
3nq3	CPD-3617
3u9q	CPD-3617
bdbm23433	CPD-3617
chebi:27689	CPD-3617
ctk6d8315	CPD-3617
ch3-[ch2]8-coo(-)	CPD-3617
q27103266	CPD-3617
deguelin	CPD-12163
522-17-8	CPD-12163
(-)-deguelin	CPD-12163
(-)-cis-deguelin	CPD-12163
deguelin(-)	CPD-12163
unii-k5z93k66ie	CPD-12163
chebi:4357	CPD-12163
k5z93k66ie	CPD-12163
(7as,13as)-13,13a-dihydro-9,10-dimethoxy-3,3-dimethyl-3h-bis[1]benzopyrano[3,4-b:6',5'-e]pyran-7(7ah)-one	CPD-12163
(7as,13as)-9,10-dimethoxy-3,3-dimethyl-13,13a-dihydro-3h-pyrano[2,3-c:6,5-f']dichromen-7(7ah)-one.	CPD-12163
sr-01000597503	CPD-12163
ccris 8104	CPD-12163
deguelin/	CPD-12163
(-)-deguelin, mundulea sericea	CPD-12163
spectrum_001044	CPD-12163
tocris-1770	CPD-12163
spectrum2_000298	CPD-12163
spectrum3_001122	CPD-12163
spectrum4_001965	CPD-12163
spectrum5_001852	CPD-12163
deguelin 522-17-8	CPD-12163
schembl73183	CPD-12163
bspbio_002583	CPD-12163
kbiogr_002434	CPD-12163
kbioss_001524	CPD-12163
spectrum201138	CPD-12163
mls006010295	CPD-12163
spbio_000236	CPD-12163
chembl393417	CPD-12163
kbio2_001524	CPD-12163
kbio2_004092	CPD-12163
kbio2_006660	CPD-12163
kbio3_002083	CPD-12163
dtxsid10200231	CPD-12163
hms1923a05	CPD-12163
hms3268e12	CPD-12163
3h-bis(1)benzopyrano(3,4-b:6',5'-e)pyran-7(7ah)-one, 13,13a-dihydro-9,10-dimethoxy-3,3-dimethyl-, (7as,13as)-	CPD-12163
3h-bis(1)benzopyrano(3,4-b:6',5'-e)pyran-7(7ah)-one, 13,13a-dihydro-9,10-dimethoxy-3,3-dimethyl-, (7as-cis)-	CPD-12163
ex-a4158	CPD-12163
zinc3978987	CPD-12163
1702ah	CPD-12163
abp000411	CPD-12163
ccg-39856	CPD-12163
lmpk12060019	CPD-12163
mfcd01740600	CPD-12163
s8132	CPD-12163
akos024456769	CPD-12163
acn-053693	CPD-12163
bcp9000596	CPD-12163
cs-1802	CPD-12163
sdccgmls-0066380.p001	CPD-12163
ncgc00025288-01	CPD-12163
ncgc00025288-02	CPD-12163
ncgc00025288-03	CPD-12163
(-)-deguelin, >98% (hplc), powder	CPD-12163
as-56004	CPD-12163
hy-13425	CPD-12163
smr004701363	CPD-12163
c10417	CPD-12163
q5251862	CPD-12163
sr-01000597503-1	CPD-12163
sr-01000597503-3	CPD-12163
sr-01000597503-4	CPD-12163
brd-k61401890-001-02-0	CPD-12163
brd-k61401890-001-03-8	CPD-12163
brd-k61401890-001-04-6	CPD-12163
(7as,13as)-9,10-dimethoxy-3,3-dimethyl-13,13a-dihydro-3h,7ah-pyrano[2,3-c;6,5-f']dichromen-7-one	CPD-12163
13,13as-dihydro-9,10-dimethoxy-3,3-dimethyl-3h-[1]benzopyrano[3,4-b]pyrano[2,3-h][1]benzopyran-7(7as)-one	CPD-12163
3h-[1]benzopyrano[3,4-b]pyrano[2,3-h][1]benzopyran-7(7ah)-one, 13,13a-dihydro-9,10-dimethoxy-3,3-dimethyl-, (7as,13as)-	CPD-12163
dehydroabietadienal	CPD-8724
dehydroabietal	CPD-8724
dehydroabietinal	CPD-8724
dehydroabietic aldehyde	CPD-8724
abieta-8,11,13-trien-18-al	CPD-8724
13601-88-2	CPD-8724
chebi:52487	CPD-8724
schembl2728308	CPD-8724
chembl1080038	CPD-8724
dtxsid70880715	CPD-8724
nsc731785	CPD-8724
lmpr0104050011	CPD-8724
nsc-731785	CPD-8724
q27123469	CPD-8724
(1r,10ar)-1,2,3,4,4a,9,10,10a-octahydro-7-isopropyl-1,4a -dimethylphenanthrene-1-carbaldehyde	CPD-8724
(1r,4as,10ar)-1,4a-dimethyl-7-propan-2-yl-2,3,4,9,10,10a-hexahydrophenanthrene-1-carbaldehyde	CPD-8724
dehydroabietadiene-diol	CPD-8723
dehydroabietol	CPD-8722
dehydroabietinol	CPD-8722
pomiferin a	CPD-8722
dehydroabietyl alcohol	CPD-8722
dehydroabietadienol	CPD-8722
dehydroabeityl alcohol	CPD-8722
3772-55-2	CPD-8722
unii-vad5q9vdsm	CPD-8722
chebi:52486	CPD-8722
abieta-8,11,13-trien-18-ol	CPD-8722
vad5q9vdsm	CPD-8722
[(1r,4as,10ar)-7-isopropyl-1,4a-dimethyl-1,2,3,4,4a,9,10,10a-octahydrophenanthren-1-yl]methanol	CPD-8722
[(1r,4as,10ar)-1,4a-dimethyl-7-propan-2-yl-2,3,4,9,10,10a-hexahydrophenanthren-1-yl]methanol	CPD-8722
1-phenanthrenemethanol, 1,2,3,4,4a,9,10,10a-octahydro-1,4a-dimethyl-7-(1-methylethyl)-, (1r,4as,10ar)-	CPD-8722
einecs 223-217-4	CPD-8722
chembl12799	CPD-8722
schembl1210740	CPD-8722
dtxsid80858748	CPD-8722
zinc5761646	CPD-8722
bdbm50465347	CPD-8722
lmpr0104050010	CPD-8722
q27123468	CPD-8722
unii-82g60q5e7c component wskgragzaqrsed-slfflaalsa-n	CPD-8722
(1r-(1alpha,4abeta,10aalpha))-1,2,3,4,4a,9,10,10a-octahydro-7-isopropyl-1,4a-dimethylphenanthren-1-methanol	CPD-8722
[(1r,4as,10ar)-7-isopropyl-1,4a-dimethyl-2,3,4,9,10,10a-hexahydrophenanthren-1-yl]methanol	CPD-8722
dehydroascorbate monohydrate	CPD-13907
dehydroascorbate (bicyclic form)	CPD-13907
delphinidin 3,3',5-tri-o-beta-d-glucoside	CPD-7966
delphinidin 3,3',5-tri-o-beta-d-glucoside betaine	CPD-7966
chebi:77844	CPD-7966
q27147455	CPD-7966
2-[3,4-dihydroxy-5-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]-3,5-bis[[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]chromen-7-one	CPD-7966
3,5-bis(beta-d-glucopyranosyloxy)-2-[3-(beta-d-glucopyranosyloxy)-4,5-dihydroxyphenyl]chromenium-7-olate	CPD-7966
delphinidin 3-o-beta-d-glucoside-5-o-beta-d-glucoside betaine	CPD-7139
3,5-bis[[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]-2-(3,4,5-trihydroxyphenyl)chromen-7-one	CPD-7139
delphinidin-3,5-diglucoside	CPD-7139
chebi:77838	CPD-7139
delphinidin 3,5-di-o-beta-d-glucoside	CPD-7139
delphinidin 3,5-bis-o-beta-d-glucoside	CPD-7139
q27147446	CPD-7139
3,5-bis(beta-d-glucopyranosyloxy)-2-(3,4,5-trihydroxyphenyl)chromenium-7-olate	CPD-7139
delphinidin 3,7-di o-beta-d-glucoside	CPD-15290
delphinidin 3-o-beta-d-sambubioside	CPD-18092
delphinidin 3-sambubioside	CPD-18092
delphinidin-3-o-(2''-o-beta-xylopyranosyl-beta-glucopyranoside)	CPD-18092
178275-92-8	CPD-18092
dp 3-samb	CPD-18092
delphinidin-3-sambubioside	CPD-18092
chebi:74810	CPD-18092
delphinidin 3-o-  -d-sambubioside	CPD-18092
c20491	CPD-18092
q27144921	CPD-18092
(2s,3r,4s,5r)-2-[(2s,3r,4s,5s,6r)-2-[5,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)chromenylium-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxyoxane-3,4,5-triol	CPD-18092
5,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)chromenium-3-yl beta-d-xylopyranosyl-(1->2)-beta-d-glucopyranoside	CPD-18092
delphinidin 3-o-glucosyl-5-o-(caffeoylglucoside-3'-o-glucoside)	CPD-7963
delphinidin 3-o-glucosyl-5-o-caffeoylglucoside	CPD-7960
tulipanin	CPD-7145
delphinidin 3-rutinoside	CPD-7145
delphinidin 3-o-rutinoside	CPD-7145
delphinidin-3-rutinoside	CPD-7145
(2r,3r,4r,5r,6s)-2-[[(2r,3s,4s,5r,6s)-6-[5,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)chromenylium-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methoxy]-6-methyloxane-3,4,5-triol	CPD-7145
15674-58-5	CPD-7145
chebi:80441	CPD-7145
delphinidin 3-rhamnosyl-glucoside	CPD-7145
c16315	CPD-7145
q7852090	CPD-7145
5,7-dihydroxy-3-{[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-({[(2r,3r,4r,5r,6s)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy}methyl)oxan-2-yl]oxy}-2-(3,4,5-trihydroxyphenyl)-1$l^{4}-chromen-1-ylium	CPD-7145
delphinidin 3-o-rutinoside-7-o-(6-o-(4-o-(glucosyl)-oxybenzoyl)-glucoside)	CPD-16560
delphinidin 3-o-rutinoside-7-o-(6-o-(p-hydroxybenzoyl)-glucoside)	CPD-16559
delphinidin 3-o-sophoroside	CPD-7844
chebi:80439	CPD-7844
c16307	CPD-7844
q27149489	CPD-7844
(2s,3r,4s,5s,6r)-2-[(2s,3r,4s,5s,6r)-2-[5,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)chromenylium-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol	CPD-7844
2-[3-(beta-d-glucopyranosyloxy)-4,5-dihydroxyphenyl]-7-hydroxy-5-oxidochromenium-3-yl 6-o-(carboxylatoacetyl)-beta-d-glucopyranoside	CPD-7870
chebi:58913	CPD-7870
delphinidin-3-o-(6''-o-malonyl)-beta-glucoside-3'-o-beta-glucoside	CPD-7870
3-[[(2r,3s,4s,5r,6s)-6-[2-[3,4-dihydroxy-5-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]-5-hydroxy-7-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methoxy]-3-oxopropanoate	CPD-7870
delphinidin-5-olate 3-o-(6''-o-carboxylatoacetyl)-beta-d-glucoside-3'-o-beta-d-glucoside anion	CPD-7870
delfinidin-3-o-glucoside	CPD-7117
delphinidin-3-o-beta-d-glucoside	CPD-7117
24-ethylcholesta-5,24-dien-3beta-ol	CPD-4142
lmst01040131	CPD-4142
delta24-25-sitosterol	CPD-4142
delta5,24-stigmastadienol	CPD-4142
schembl18263653	CPD-4142
9-carboxy-thc	CPD-7169
delta(9)-tetrahydrocannabinolic acid	CPD-7169
23978-85-0	CPD-7169
9-carboxy-delta(9)-thc	CPD-7169
delta9-tetrahydrocannabinolic acid	CPD-7169
unii-ej6czv0k5y	CPD-7169
tetrahydrocannabinolic acid	CPD-7169
ej6czv0k5y	CPD-7169
(6ar,10ar)-1-hydroxy-6,6,9-trimethyl-3-pentyl-6a,7,8,10a-tetrahydro-6h-benzo[c]chromene-2-carboxylic acid	CPD-7169
chebi:67078	CPD-7169
(6ar,10ar)-1-hydroxy-6,6,9-trimethyl-3-pentyl-6a,7,8,10a-tetrahydrobenzo[c]chromene-2-carboxylic acid	CPD-7169
6h-dibenzo(b,d)pyran-2-carboxylic acid, 6a,7,8,10a-tetrahydro-1-hydroxy-6,6,9-trimethyl-3-pentyl-, (6ar,10ar)-	CPD-7169
thc-9-cooh	CPD-7169
delta9-tetrahydrocannabinolate	CPD-7169
delta-9-tetrahydrocannabinolic acid	CPD-7169
chembl465718	CPD-7169
schembl6856735	CPD-7169
ctk1a2981	CPD-7169
gtpl11091	CPD-7169
dtxsid30178701	CPD-7169
zinc5821119	CPD-7169
delta9-tetrahydrocannabinolic acid a	CPD-7169
6h-dibenzo(b,d)pyran-2-carboxylic acid, 6abeta,7,8,10a-tetrahydro-1-hydroxy-6,6,9-trimethyl-3-pentyl-, (6ar-trans)-	CPD-7169
c21903	CPD-7169
q7706541	CPD-7169
delta9-tetrahydrocannabinolic acid a, analytical standard	CPD-7169
delta 9-tetrahydrocannabinolic acid a (thca-a) 1000 microg/ml in acetonitrile	CPD-7169
(6ar,10ar)-1-hydroxy-6,6,9-trimethyl-3-pentyl-6a,7,8,10a-tetrahydrobenzo [c]chromene-2-carboxylic acid	CPD-7169
6h-dibenzo[b,d]pyran-2-carboxylicacid, 6a,7,8,10a-tetrahydro-1-hydroxy-6,6,9-trimethyl-3-pentyl-, (6ar,10ar)-	CPD-7169
delta(9)-tetrahydrocannabinolate	CPD-7169
delta(9)-thca	CPD-7169
delta(1)-tetrahydrocannabinolate	CPD-7169
chebi:66963	CPD-7169
q27135547	CPD-7169
(6ar,10ar)-1-hydroxy-6,6,9-trimethyl-3-pentyl-6a,7,8,10a-tetrahydro-6h-benzo[c]chromene-2-carboxylate	CPD-7169
1-hydroxy-6,6,9-trimethyl-3-pentyl-6a,7,8,10a-tetrahydro-6h-benzo[c]chromene-2-carboxylic acid	CPD-7169
demecolcine	CPD-9787
colcemid	CPD-9787
477-30-5	CPD-9787
(-)-demecolcine	CPD-9787
colchamine	CPD-9787
demecolcin	CPD-9787
reichstein's f	CPD-9787
colcemide	CPD-9787
desmecolcine	CPD-9787
substance f	CPD-9787
santavy's substance f	CPD-9787
(-)-colchamine	CPD-9787
kolchamin	CPD-9787
kolkamin	CPD-9787
omain	CPD-9787
omaine	CPD-9787
methylcolchicine	CPD-9787
n-deacetyl-n-methylcolchicine	CPD-9787
n-methyl-n-deacetylcolchicine	CPD-9787
deacetylmethylcolchicine	CPD-9787
n-desacetyl-n-methylcolchicine	CPD-9787
n-methyl-n-desacetylcolchicine	CPD-9787
desacetylmethylcolchicine	CPD-9787
demecolcina	CPD-9787
demecolcinum	CPD-9787
deacetyl-n-methylcolchicine	CPD-9787
kolchicin	CPD-9787
kolchicin [czech]	CPD-9787
n-desacetylmethylcolchicine	CPD-9787
colchicine, n-deacetyl-n-methyl-	CPD-9787
colchamin	CPD-9787
alkaloid h 3, from colchicum antumnale	CPD-9787
demecolcinum [inn-latin]	CPD-9787
unii-z01ive25ki	CPD-9787
ciba 12669a	CPD-9787
demecolcina [inn-spanish]	CPD-9787
colchicine, 7-deacetamido-7-(methylamino)-	CPD-9787
x 153	CPD-9787
demecolcine [inn:ban:dcf]	CPD-9787
ccris 2764	CPD-9787
c-12669	CPD-9787
c21h25no5	CPD-9787
(7s)-1,2,3,10-tetramethoxy-7-(methylamino)-6,7-dihydrobenzo[a]heptalen-9(5h)-one	CPD-9787
(s)-1,2,3,10-tetramethoxy-7-(methylamino)-6,7-dihydrobenzo[a]heptalen-9(5h)-one	CPD-9787
nsc 3096	CPD-9787
einecs 207-514-6	CPD-9787
brn 2822892	CPD-9787
z01ive25ki	CPD-9787
ciba 12669 a	CPD-9787
chebi:4393	CPD-9787
chembl312862	CPD-9787
colchicine, deacetyl-n-methyl-	CPD-9787
nsc-3096	CPD-9787
(7s)-1,2,3,10-tetramethoxy-7-(methylamino)-6,7-dihydro-5h-benzo[a]heptalen-9-one	CPD-9787
benzo(a)heptalen-9(5h)-one, 6,7-dihydro-1,2,3,10-tetramethoxy-7-(methylamino)-, (s)-	CPD-9787
6,7-dihydro-1,2,3,10-tetramethoxy-7-(methylamino)-benzo(alpha)heptalen-9(5h)-one	CPD-9787
demicolcine	CPD-9787
(7s)-7-(methylamino)-1,2,3,10-tetrakis(methyloxy)-6,7-dihydrobenzo[a]heptalen-9(5h)-one	CPD-9787
smr000058249	CPD-9787
wln: l b677 mv&t&j co1 do1 eo1 jm1 no1	CPD-9787
nsc3096	CPD-9787
desmecolchine	CPD-9787
benzo[a]heptalen-9(5h)-one, 6,7-dihydro-1,2,3,10-tetramethoxy-7-(methylamino)-, (s)-	CPD-9787
benzo[a]heptalen-9(5h)-one,7-dihydro-1,2,3,10-tetramethoxy-7-(methylamino)-, (s)-	CPD-9787
ncgc00166035-01	CPD-9787
alkaloid h 3	CPD-9787
demecolcine solution	CPD-9787
dsstox_cid_342	CPD-9787
schembl8161	CPD-9787
dsstox_rid_75525	CPD-9787
dsstox_gsid_20342	CPD-9787
mls001332501	CPD-9787
mls001332502	CPD-9787
mls002695919	CPD-9787
colchine, n-deacetyl-n-methyl	CPD-9787
cid_220401	CPD-9787
dtxsid7020342	CPD-9787
bcbcmap01_000022	CPD-9787
ctk5b3083	CPD-9787
demecolcine, >=98% (hplc)	CPD-9787
hms2230l17	CPD-9787
zinc3872132	CPD-9787
tox21_112296	CPD-9787
bdbm50014872	CPD-9787
mfcd00075459	CPD-9787
nsc403147	CPD-9787
akos002141248	CPD-9787
n-deacetyl-n-methylcolchicine solution	CPD-9787
db13318	CPD-9787
ks-5002	CPD-9787
ls-7285	CPD-9787
mcule-5448914877	CPD-9787
nsc-403147	CPD-9787
smp1_000076	CPD-9787
colcemid, n-methyl-n-deacetyl-colchicine	CPD-9787
ncgc00166035-02	CPD-9787
cas-477-30-5	CPD-9787
st057181	CPD-9787
4-amino-furazan-3-carboxylicacidmethylamide	CPD-9787
ab0019718	CPD-9787
v0182	CPD-9787
477d305	CPD-9787
a827317	CPD-9787
q903666	CPD-9787
sr-01000841244	CPD-9787
demecolcine, >=98.0% (sum of enantiomers, hplc)	CPD-9787
sr-01000841244-3	CPD-9787
brd-k38624570-001-10-7	CPD-9787
demecolcine solution, 10 mug/ml in hbss, acf qualified, bioxtra	CPD-9787
6,2,3,10-tetramethoxy-7-(methylamino)-benzo[.alpha.]heptalen-9(5h)-one	CPD-9787
demecolcine, hybri-max(tm), powder, gamma-irradiated, hybridoma tested	CPD-9787
(7s)-1,2,3,10-tetramethoxy-7-(methylamino)-5,6,7-trihydrobenzo[a]heptalen-9-on e	CPD-9787
(s)-1,2,3,10-tetramethoxy-7-methylamino-6,7-dihydro-5h-benzo[a]heptalen-9-one	CPD-9787
(s)-6,7-dihydro-1,2,3,10-tetramethoxy-7-(methylamino)benzo[a]heptalen-9(5h)-one	CPD-9787
1,2,3,10-tetramethoxy-7-(methylamino)-6,7-dihydrobenzo[a]heptalen-9(5h)-one #	CPD-9787
1,2,3,10-tetramethoxy-7-methylamino-6,7-dihydro-5h-benzo[a]heptalen-9-one	CPD-9787
1,2,3,10-tetramethoxy-7-methylamino-6,7-dihydro-5h-benzo[a]heptalen-9-one (demecolcine)	CPD-9787
